Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;2;2000000000;201399
1;1000;10;0;2;2000000000;175368
2;1000;10;0;2;2000000000;183809
3;1000;10;0;2;2000000000;163004
4;1000;10;0;2;2000000000;124668
5;1000;10;0;2;2000000000;154309
6;1000;10;0;2;2000000000;118602
7;1000;10;0;2;2000000000;114091
8;1000;10;0;2;2000000000;132868
9;1000;10;0;2;2000000000;115139
10;1000;10;0;2;2000000000;90115
11;1000;10;0;2;2000000000;118250
12;1000;10;0;2;2000000000;101456
13;1000;10;0;2;2000000000;96442
14;1000;10;0;2;2000000000;109222
15;1000;10;0;2;2000000000;118610
16;1000;10;0;2;2000000000;93523
17;1000;10;0;2;2000000000;85221
18;1000;10;0;2;2000000000;132405
19;1000;10;0;2;2000000000;89328
20;1000;10;0;2;2000000000;86612
21;1000;10;0;2;2000000000;127750
22;1000;10;0;2;2000000000;89410
23;1000;10;0;2;2000000000;84980
24;1000;10;0;2;2000000000;116645
25;1000;10;0;2;2000000000;85757
26;1000;10;0;2;2000000000;86955
27;1000;10;0;2;2000000000;116763
28;1000;10;0;2;2000000000;87685
29;1000;10;0;2;2000000000;84038
30;1000;10;0;2;2000000000;104550
31;1000;10;0;2;2000000000;90642
32;1000;10;0;2;2000000000;83583
33;1000;10;0;2;2000000000;106268
34;1000;10;0;2;2000000000;86161
35;1000;10;0;2;2000000000;151835
36;1000;10;0;2;2000000000;164861
37;1000;10;0;2;2000000000;158129
38;1000;10;0;2;2000000000;172805
39;1000;10;0;2;2000000000;164610
40;1000;10;0;2;2000000000;158453
41;1000;10;0;2;2000000000;157688
42;1000;10;0;2;2000000000;186204
43;1000;10;0;2;2000000000;161331
44;1000;10;0;2;2000000000;155173
45;1000;10;0;2;2000000000;160871
46;1000;10;0;2;2000000000;165234
47;1000;10;0;2;2000000000;149500
48;1000;10;0;2;2000000000;147993
49;1000;10;0;2;2000000000;174766
