Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;2;1000000000;199218
1;1000;10;0;2;1000000000;249108
2;1000;10;0;2;1000000000;207289
3;1000;10;0;2;1000000000;175931
4;1000;10;0;2;1000000000;165509
5;1000;10;0;2;1000000000;152641
6;1000;10;0;2;1000000000;132941
7;1000;10;0;2;1000000000;106069
8;1000;10;0;2;1000000000;130887
9;1000;10;0;2;1000000000;139346
10;1000;10;0;2;1000000000;108067
11;1000;10;0;2;1000000000;125611
12;1000;10;0;2;1000000000;142405
13;1000;10;0;2;1000000000;129441
14;1000;10;0;2;1000000000;165376
15;1000;10;0;2;1000000000;150911
16;1000;10;0;2;1000000000;146116
17;1000;10;0;2;1000000000;120307
18;1000;10;0;2;1000000000;154186
19;1000;10;0;2;1000000000;154335
20;1000;10;0;2;1000000000;118150
21;1000;10;0;2;1000000000;151227
22;1000;10;0;2;1000000000;258968
23;1000;10;0;2;1000000000;127201
24;1000;10;0;2;1000000000;161750
25;1000;10;0;2;1000000000;118348
26;1000;10;0;2;1000000000;118290
27;1000;10;0;2;1000000000;218519
28;1000;10;0;2;1000000000;131436
29;1000;10;0;2;1000000000;115491
30;1000;10;0;2;1000000000;196025
31;1000;10;0;2;1000000000;171818
32;1000;10;0;2;1000000000;166623
33;1000;10;0;2;1000000000;176233
34;1000;10;0;2;1000000000;166234
35;1000;10;0;2;1000000000;120524
36;1000;10;0;2;1000000000;147603
37;1000;10;0;2;1000000000;143518
38;1000;10;0;2;1000000000;94365
39;1000;10;0;2;1000000000;111776
40;1000;10;0;2;1000000000;88631
41;1000;10;0;2;1000000000;100363
42;1000;10;0;2;1000000000;97307
43;1000;10;0;2;1000000000;87304
44;1000;10;0;2;1000000000;99829
45;1000;10;0;2;1000000000;87078
46;1000;10;0;2;1000000000;116798
47;1000;10;0;2;1000000000;85295
48;1000;10;0;2;1000000000;84981
49;1000;10;0;2;1000000000;114826
