Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;3;3000000000;263030
1;100;10;0;3;3000000000;253782
2;100;10;0;3;3000000000;239438
3;100;10;0;3;3000000000;231583
4;100;10;0;3;3000000000;238708
5;100;10;0;3;3000000000;205598
6;100;10;0;3;3000000000;157252
7;100;10;0;3;3000000000;100367
8;100;10;0;3;3000000000;155454
9;100;10;0;3;3000000000;103866
10;100;10;0;3;3000000000;91594
11;100;10;0;3;3000000000;113733
12;100;10;0;3;3000000000;130020
13;100;10;0;3;3000000000;101725
14;100;10;0;3;3000000000;108033
15;100;10;0;3;3000000000;223858
16;100;10;0;3;3000000000;104114
17;100;10;0;3;3000000000;92732
18;100;10;0;3;3000000000;187060
19;100;10;0;3;3000000000;95743
20;100;10;0;3;3000000000;92962
21;100;10;0;3;3000000000;176484
22;100;10;0;3;3000000000;98648
23;100;10;0;3;3000000000;91474
24;100;10;0;3;3000000000;160805
25;100;10;0;3;3000000000;93149
26;100;10;0;3;3000000000;90075
27;100;10;0;3;3000000000;173026
28;100;10;0;3;3000000000;105998
29;100;10;0;3;3000000000;91289
30;100;10;0;3;3000000000;170186
31;100;10;0;3;3000000000;99892
32;100;10;0;3;3000000000;91365
33;100;10;0;3;3000000000;174345
34;100;10;0;3;3000000000;99306
35;100;10;0;3;3000000000;90906
36;100;10;0;3;3000000000;154097
37;100;10;0;3;3000000000;90232
38;100;10;0;3;3000000000;95226
39;100;10;0;3;3000000000;150021
40;100;10;0;3;3000000000;90513
41;100;10;0;3;3000000000;95570
42;100;10;0;3;3000000000;124078
43;100;10;0;3;3000000000;139868
44;100;10;0;3;3000000000;99219
45;100;10;0;3;3000000000;105376
46;100;10;0;3;3000000000;169669
47;100;10;0;3;3000000000;96590
48;100;10;0;3;3000000000;127504
49;100;10;0;3;3000000000;172587
