Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;4;2000000000;171906
1;10;10;0;4;2000000000;171795
2;10;10;0;4;2000000000;172335
3;10;10;0;4;2000000000;181281
4;10;10;0;4;2000000000;177486
5;10;10;0;4;2000000000;180374
6;10;10;0;4;2000000000;167162
7;10;10;0;4;2000000000;164176
8;10;10;0;4;2000000000;169743
9;10;10;0;4;2000000000;167305
10;10;10;0;4;2000000000;190016
11;10;10;0;4;2000000000;172169
12;10;10;0;4;2000000000;161186
13;10;10;0;4;2000000000;167160
14;10;10;0;4;2000000000;171192
15;10;10;0;4;2000000000;169206
16;10;10;0;4;2000000000;163149
17;10;10;0;4;2000000000;150740
18;10;10;0;4;2000000000;168685
19;10;10;0;4;2000000000;150139
20;10;10;0;4;2000000000;137487
21;10;10;0;4;2000000000;150912
22;10;10;0;4;2000000000;88481
23;10;10;0;4;2000000000;86736
24;10;10;0;4;2000000000;141747
25;10;10;0;4;2000000000;88438
26;10;10;0;4;2000000000;87936
27;10;10;0;4;2000000000;139271
28;10;10;0;4;2000000000;89029
29;10;10;0;4;2000000000;85995
30;10;10;0;4;2000000000;111810
31;10;10;0;4;2000000000;108734
32;10;10;0;4;2000000000;87312
33;10;10;0;4;2000000000;133746
34;10;10;0;4;2000000000;91239
35;10;10;0;4;2000000000;85420
36;10;10;0;4;2000000000;132354
37;10;10;0;4;2000000000;89952
38;10;10;0;4;2000000000;85900
39;10;10;0;4;2000000000;119202
40;10;10;0;4;2000000000;82107
41;10;10;0;4;2000000000;86868
42;10;10;0;4;2000000000;108416
43;10;10;0;4;2000000000;101856
44;10;10;0;4;2000000000;91210
45;10;10;0;4;2000000000;88481
46;10;10;0;4;2000000000;129900
47;10;10;0;4;2000000000;88361
48;10;10;0;4;2000000000;85544
49;10;10;0;4;2000000000;156169
