Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;8000000000;184317
1;100;10;0;2;8000000000;181368
2;100;10;0;2;8000000000;184804
3;100;10;0;2;8000000000;169309
4;100;10;0;2;8000000000;165389
5;100;10;0;2;8000000000;167968
6;100;10;0;2;8000000000;167170
7;100;10;0;2;8000000000;163372
8;100;10;0;2;8000000000;181361
9;100;10;0;2;8000000000;169745
10;100;10;0;2;8000000000;163477
11;100;10;0;2;8000000000;206078
12;100;10;0;2;8000000000;171209
13;100;10;0;2;8000000000;173791
14;100;10;0;2;8000000000;168707
15;100;10;0;2;8000000000;173407
16;100;10;0;2;8000000000;167168
17;100;10;0;2;8000000000;162104
18;100;10;0;2;8000000000;169156
19;100;10;0;2;8000000000;164450
20;100;10;0;2;8000000000;161375
21;100;10;0;2;8000000000;168820
22;100;10;0;2;8000000000;164471
23;100;10;0;2;8000000000;159253
24;100;10;0;2;8000000000;167015
25;100;10;0;2;8000000000;164446
26;100;10;0;2;8000000000;161341
27;100;10;0;2;8000000000;168827
28;100;10;0;2;8000000000;161913
29;100;10;0;2;8000000000;163848
30;100;10;0;2;8000000000;171168
31;100;10;0;2;8000000000;165720
32;100;10;0;2;8000000000;161035
33;100;10;0;2;8000000000;298630
34;100;10;0;2;8000000000;165098
35;100;10;0;2;8000000000;163241
36;100;10;0;2;8000000000;196186
37;100;10;0;2;8000000000;165874
38;100;10;0;2;8000000000;166045
39;100;10;0;2;8000000000;184144
40;100;10;0;2;8000000000;167204
41;100;10;0;2;8000000000;162737
42;100;10;0;2;8000000000;215737
43;100;10;0;2;8000000000;171168
44;100;10;0;2;8000000000;162225
45;100;10;0;2;8000000000;162520
46;100;10;0;2;8000000000;171880
47;100;10;0;2;8000000000;163468
48;100;10;0;2;8000000000;161152
49;100;10;0;2;8000000000;171612
