Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;6;4000000000;170907
1;400;10;0;6;4000000000;204041
2;400;10;0;6;4000000000;214090
3;400;10;0;6;4000000000;163031
4;400;10;0;6;4000000000;183246
5;400;10;0;6;4000000000;185525
6;400;10;0;6;4000000000;175549
7;400;10;0;6;4000000000;184593
8;400;10;0;6;4000000000;183044
9;400;10;0;6;4000000000;158007
10;400;10;0;6;4000000000;105584
11;400;10;0;6;4000000000;143994
12;400;10;0;6;4000000000;116571
13;400;10;0;6;4000000000;104719
14;400;10;0;6;4000000000;137174
15;400;10;0;6;4000000000;147402
16;400;10;0;6;4000000000;147418
17;400;10;0;6;4000000000;130069
18;400;10;0;6;4000000000;177820
19;400;10;0;6;4000000000;121915
20;400;10;0;6;4000000000;137543
21;400;10;0;6;4000000000;183307
22;400;10;0;6;4000000000;125049
23;400;10;0;6;4000000000;110675
24;400;10;0;6;4000000000;169760
25;400;10;0;6;4000000000;102891
26;400;10;0;6;4000000000;90544
27;400;10;0;6;4000000000;139715
28;400;10;0;6;4000000000;104228
29;400;10;0;6;4000000000;85894
30;400;10;0;6;4000000000;134157
31;400;10;0;6;4000000000;98118
32;400;10;0;6;4000000000;105142
33;400;10;0;6;4000000000;145809
34;400;10;0;6;4000000000;139961
35;400;10;0;6;4000000000;179520
36;400;10;0;6;4000000000;171167
37;400;10;0;6;4000000000;176170
38;400;10;0;6;4000000000;169189
39;400;10;0;6;4000000000;174420
40;400;10;0;6;4000000000;176711
41;400;10;0;6;4000000000;166901
42;400;10;0;6;4000000000;182038
43;400;10;0;6;4000000000;175319
44;400;10;0;6;4000000000;181596
45;400;10;0;6;4000000000;187643
46;400;10;0;6;4000000000;185100
47;400;10;0;6;4000000000;181502
48;400;10;0;6;4000000000;180500
49;400;10;0;6;4000000000;187942
