Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;1;2000000000;201985
1;100;10;0;1;2000000000;177827
2;100;10;0;1;2000000000;176822
3;100;10;0;1;2000000000;162258
4;100;10;0;1;2000000000;125419
5;100;10;0;1;2000000000;160734
6;100;10;0;1;2000000000;123592
7;100;10;0;1;2000000000;143247
8;100;10;0;1;2000000000;166578
9;100;10;0;1;2000000000;126597
10;100;10;0;1;2000000000;135331
11;100;10;0;1;2000000000;148086
12;100;10;0;1;2000000000;148039
13;100;10;0;1;2000000000;134579
14;100;10;0;1;2000000000;158034
15;100;10;0;1;2000000000;152833
16;100;10;0;1;2000000000;122152
17;100;10;0;1;2000000000;127906
18;100;10;0;1;2000000000;159959
19;100;10;0;1;2000000000;123963
20;100;10;0;1;2000000000;119619
21;100;10;0;1;2000000000;157980
22;100;10;0;1;2000000000;129020
23;100;10;0;1;2000000000;119163
24;100;10;0;1;2000000000;152188
25;100;10;0;1;2000000000;122658
26;100;10;0;1;2000000000;117230
27;100;10;0;1;2000000000;156414
28;100;10;0;1;2000000000;199038
29;100;10;0;1;2000000000;123730
30;100;10;0;1;2000000000;153306
31;100;10;0;1;2000000000;119732
32;100;10;0;1;2000000000;119204
33;100;10;0;1;2000000000;155510
34;100;10;0;1;2000000000;124873
35;100;10;0;1;2000000000;122530
36;100;10;0;1;2000000000;138275
37;100;10;0;1;2000000000;151327
38;100;10;0;1;2000000000;116887
39;100;10;0;1;2000000000;148663
40;100;10;0;1;2000000000;126229
41;100;10;0;1;2000000000;116323
42;100;10;0;1;2000000000;140879
43;100;10;0;1;2000000000;144672
44;100;10;0;1;2000000000;124480
45;100;10;0;1;2000000000;138305
46;100;10;0;1;2000000000;131529
47;100;10;0;1;2000000000;143558
48;100;10;0;1;2000000000;117423
49;100;10;0;1;2000000000;145631
