Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;4;8000000000;185421
1;800;10;0;4;8000000000;183236
2;800;10;0;4;8000000000;203222
3;800;10;0;4;8000000000;165327
4;800;10;0;4;8000000000;90149
5;800;10;0;4;8000000000;169917
6;800;10;0;4;8000000000;103088
7;800;10;0;4;8000000000;91256
8;800;10;0;4;8000000000;117070
9;800;10;0;4;8000000000;127667
10;800;10;0;4;8000000000;93466
11;800;10;0;4;8000000000;95633
12;800;10;0;4;8000000000;136379
13;800;10;0;4;8000000000;112039
14;800;10;0;4;8000000000;91285
15;800;10;0;4;8000000000;152002
16;800;10;0;4;8000000000;95676
17;800;10;0;4;8000000000;122157
18;800;10;0;4;8000000000;147906
19;800;10;0;4;8000000000;95054
20;800;10;0;4;8000000000;95407
21;800;10;0;4;8000000000;157261
22;800;10;0;4;8000000000;93082
23;800;10;0;4;8000000000;93562
24;800;10;0;4;8000000000;161055
25;800;10;0;4;8000000000;100013
26;800;10;0;4;8000000000;84027
27;800;10;0;4;8000000000;144387
28;800;10;0;4;8000000000;92120
29;800;10;0;4;8000000000;89342
30;800;10;0;4;8000000000;144932
31;800;10;0;4;8000000000;88904
32;800;10;0;4;8000000000;86706
33;800;10;0;4;8000000000;135329
34;800;10;0;4;8000000000;78951
35;800;10;0;4;8000000000;84728
36;800;10;0;4;8000000000;128382
37;800;10;0;4;8000000000;87625
38;800;10;0;4;8000000000;88884
39;800;10;0;4;8000000000;95067
40;800;10;0;4;8000000000;98185
41;800;10;0;4;8000000000;83805
42;800;10;0;4;8000000000;88997
43;800;10;0;4;8000000000;108851
44;800;10;0;4;8000000000;83247
45;800;10;0;4;8000000000;83362
46;800;10;0;4;8000000000;120438
47;800;10;0;4;8000000000;83314
48;800;10;0;4;8000000000;83563
49;800;10;0;4;8000000000;122165
