Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;5;10000000000;179549
1;100;10;0;5;10000000000;153138
2;100;10;0;5;10000000000;185309
3;100;10;0;5;10000000000;178216
4;100;10;0;5;10000000000;179269
5;100;10;0;5;10000000000;186051
6;100;10;0;5;10000000000;159753
7;100;10;0;5;10000000000;103145
8;100;10;0;5;10000000000;163936
9;100;10;0;5;10000000000;100572
10;100;10;0;5;10000000000;96024
11;100;10;0;5;10000000000;113874
12;100;10;0;5;10000000000;149019
13;100;10;0;5;10000000000;93019
14;100;10;0;5;10000000000;137701
15;100;10;0;5;10000000000;140374
16;100;10;0;5;10000000000;146693
17;100;10;0;5;10000000000;144825
18;100;10;0;5;10000000000;172133
19;100;10;0;5;10000000000;136959
20;100;10;0;5;10000000000;132759
21;100;10;0;5;10000000000;174345
22;100;10;0;5;10000000000;147475
23;100;10;0;5;10000000000;146302
24;100;10;0;5;10000000000;172823
25;100;10;0;5;10000000000;140097
26;100;10;0;5;10000000000;124921
27;100;10;0;5;10000000000;169382
28;100;10;0;5;10000000000;125591
29;100;10;0;5;10000000000;120796
30;100;10;0;5;10000000000;164779
31;100;10;0;5;10000000000;108472
32;100;10;0;5;10000000000;119106
33;100;10;0;5;10000000000;164873
34;100;10;0;5;10000000000;104809
35;100;10;0;5;10000000000;117954
36;100;10;0;5;10000000000;161816
37;100;10;0;5;10000000000;118015
38;100;10;0;5;10000000000;103438
39;100;10;0;5;10000000000;173702
40;100;10;0;5;10000000000;119480
41;100;10;0;5;10000000000;154465
42;100;10;0;5;10000000000;138996
43;100;10;0;5;10000000000;148350
44;100;10;0;5;10000000000;107659
45;100;10;0;5;10000000000;160222
46;100;10;0;5;10000000000;101933
47;100;10;0;5;10000000000;105793
48;100;10;0;5;10000000000;102211
49;100;10;0;5;10000000000;162641
