Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;6;10000000000;158884
1;10;10;0;6;10000000000;164286
2;10;10;0;6;10000000000;189525
3;10;10;0;6;10000000000;165604
4;10;10;0;6;10000000000;171342
5;10;10;0;6;10000000000;187053
6;10;10;0;6;10000000000;169498
7;10;10;0;6;10000000000;127556
8;10;10;0;6;10000000000;174543
9;10;10;0;6;10000000000;119637
10;10;10;0;6;10000000000;122171
11;10;10;0;6;10000000000;156509
12;10;10;0;6;10000000000;111463
13;10;10;0;6;10000000000;118185
14;10;10;0;6;10000000000;112843
15;10;10;0;6;10000000000;160748
16;10;10;0;6;10000000000;130158
17;10;10;0;6;10000000000;158394
18;10;10;0;6;10000000000;172147
19;10;10;0;6;10000000000;124721
20;10;10;0;6;10000000000;154416
21;10;10;0;6;10000000000;169874
22;10;10;0;6;10000000000;164884
23;10;10;0;6;10000000000;160239
24;10;10;0;6;10000000000;172136
25;10;10;0;6;10000000000;163790
26;10;10;0;6;10000000000;165483
27;10;10;0;6;10000000000;166260
28;10;10;0;6;10000000000;159736
29;10;10;0;6;10000000000;166128
30;10;10;0;6;10000000000;166973
31;10;10;0;6;10000000000;150673
32;10;10;0;6;10000000000;164648
33;10;10;0;6;10000000000;170650
34;10;10;0;6;10000000000;160285
35;10;10;0;6;10000000000;160533
36;10;10;0;6;10000000000;176809
37;10;10;0;6;10000000000;161742
38;10;10;0;6;10000000000;164227
39;10;10;0;6;10000000000;176511
40;10;10;0;6;10000000000;181134
41;10;10;0;6;10000000000;172631
42;10;10;0;6;10000000000;176475
43;10;10;0;6;10000000000;174085
44;10;10;0;6;10000000000;162331
45;10;10;0;6;10000000000;165550
46;10;10;0;6;10000000000;176788
47;10;10;0;6;10000000000;161823
48;10;10;0;6;10000000000;156745
49;10;10;0;6;10000000000;171486
