Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;3;13000000000;182735
1;10;10;0;3;13000000000;179148
2;10;10;0;3;13000000000;189218
3;10;10;0;3;13000000000;170227
4;10;10;0;3;13000000000;172637
5;10;10;0;3;13000000000;174625
6;10;10;0;3;13000000000;179081
7;10;10;0;3;13000000000;171708
8;10;10;0;3;13000000000;206983
9;10;10;0;3;13000000000;171637
10;10;10;0;3;13000000000;173776
11;10;10;0;3;13000000000;193479
12;10;10;0;3;13000000000;177121
13;10;10;0;3;13000000000;178812
14;10;10;0;3;13000000000;173217
15;10;10;0;3;13000000000;177383
16;10;10;0;3;13000000000;167377
17;10;10;0;3;13000000000;166224
18;10;10;0;3;13000000000;201539
19;10;10;0;3;13000000000;167040
20;10;10;0;3;13000000000;168522
21;10;10;0;3;13000000000;173238
22;10;10;0;3;13000000000;189777
23;10;10;0;3;13000000000;168660
24;10;10;0;3;13000000000;178212
25;10;10;0;3;13000000000;171151
26;10;10;0;3;13000000000;169707
27;10;10;0;3;13000000000;173684
28;10;10;0;3;13000000000;199173
29;10;10;0;3;13000000000;166452
30;10;10;0;3;13000000000;196103
31;10;10;0;3;13000000000;167511
32;10;10;0;3;13000000000;168378
33;10;10;0;3;13000000000;170906
34;10;10;0;3;13000000000;177248
35;10;10;0;3;13000000000;168057
36;10;10;0;3;13000000000;175538
37;10;10;0;3;13000000000;172054
38;10;10;0;3;13000000000;168866
39;10;10;0;3;13000000000;171790
40;10;10;0;3;13000000000;210647
41;10;10;0;3;13000000000;167005
42;10;10;0;3;13000000000;183512
43;10;10;0;3;13000000000;172823
44;10;10;0;3;13000000000;165451
45;10;10;0;3;13000000000;233128
46;10;10;0;3;13000000000;197831
47;10;10;0;3;13000000000;167998
48;10;10;0;3;13000000000;173242
49;10;10;0;3;13000000000;174836
