Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;2;2000000000;234267
1;800;10;0;2;2000000000;239639
2;800;10;0;2;2000000000;215735
3;800;10;0;2;2000000000;206888
4;800;10;0;2;2000000000;194796
5;800;10;0;2;2000000000;164076
6;800;10;0;2;2000000000;91132
7;800;10;0;2;2000000000;122368
8;800;10;0;2;2000000000;112628
9;800;10;0;2;2000000000;124893
10;800;10;0;2;2000000000;89906
11;800;10;0;2;2000000000;93052
12;800;10;0;2;2000000000;142691
13;800;10;0;2;2000000000;90472
14;800;10;0;2;2000000000;100147
15;800;10;0;2;2000000000;164524
16;800;10;0;2;2000000000;91329
17;800;10;0;2;2000000000;87575
18;800;10;0;2;2000000000;148104
19;800;10;0;2;2000000000;93323
20;800;10;0;2;2000000000;88972
21;800;10;0;2;2000000000;139408
22;800;10;0;2;2000000000;96009
23;800;10;0;2;2000000000;86185
24;800;10;0;2;2000000000;135095
25;800;10;0;2;2000000000;94355
26;800;10;0;2;2000000000;90346
27;800;10;0;2;2000000000;141757
28;800;10;0;2;2000000000;91747
29;800;10;0;2;2000000000;88350
30;800;10;0;2;2000000000;132966
31;800;10;0;2;2000000000;87364
32;800;10;0;2;2000000000;92298
33;800;10;0;2;2000000000;103596
34;800;10;0;2;2000000000;108640
35;800;10;0;2;2000000000;88393
36;800;10;0;2;2000000000;112278
37;800;10;0;2;2000000000;122179
38;800;10;0;2;2000000000;89758
39;800;10;0;2;2000000000;114508
40;800;10;0;2;2000000000;104567
41;800;10;0;2;2000000000;87776
42;800;10;0;2;2000000000;89364
43;800;10;0;2;2000000000;129861
44;800;10;0;2;2000000000;90417
45;800;10;0;2;2000000000;88648
46;800;10;0;2;2000000000;154814
47;800;10;0;2;2000000000;93514
48;800;10;0;2;2000000000;90406
49;800;10;0;2;2000000000;174018
