Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;3;2000000000;196572
1;400;10;0;3;2000000000;193913
2;400;10;0;3;2000000000;192842
3;400;10;0;3;2000000000;185389
4;400;10;0;3;2000000000;180292
5;400;10;0;3;2000000000;168444
6;400;10;0;3;2000000000;174127
7;400;10;0;3;2000000000;163890
8;400;10;0;3;2000000000;171341
9;400;10;0;3;2000000000;174090
10;400;10;0;3;2000000000;165773
11;400;10;0;3;2000000000;165167
12;400;10;0;3;2000000000;168211
13;400;10;0;3;2000000000;164478
14;400;10;0;3;2000000000;167945
15;400;10;0;3;2000000000;110629
16;400;10;0;3;2000000000;166878
17;400;10;0;3;2000000000;173897
18;400;10;0;3;2000000000;175456
19;400;10;0;3;2000000000;171557
20;400;10;0;3;2000000000;168336
21;400;10;0;3;2000000000;177050
22;400;10;0;3;2000000000;173010
23;400;10;0;3;2000000000;168802
24;400;10;0;3;2000000000;163911
25;400;10;0;3;2000000000;148619
26;400;10;0;3;2000000000;132467
27;400;10;0;3;2000000000;156387
28;400;10;0;3;2000000000;155398
29;400;10;0;3;2000000000;155290
30;400;10;0;3;2000000000;163413
31;400;10;0;3;2000000000;167915
32;400;10;0;3;2000000000;162621
33;400;10;0;3;2000000000;167113
34;400;10;0;3;2000000000;215237
35;400;10;0;3;2000000000;168739
36;400;10;0;3;2000000000;163808
37;400;10;0;3;2000000000;168438
38;400;10;0;3;2000000000;173142
39;400;10;0;3;2000000000;189075
40;400;10;0;3;2000000000;172392
41;400;10;0;3;2000000000;170183
42;400;10;0;3;2000000000;171297
43;400;10;0;3;2000000000;173442
44;400;10;0;3;2000000000;167689
45;400;10;0;3;2000000000;175349
46;400;10;0;3;2000000000;171376
47;400;10;0;3;2000000000;170695
48;400;10;0;3;2000000000;176510
49;400;10;0;3;2000000000;206367
