Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;4;3000000000;209371
1;800;10;0;4;3000000000;210016
2;800;10;0;4;3000000000;193842
3;800;10;0;4;3000000000;293422
4;800;10;0;4;3000000000;196290
5;800;10;0;4;3000000000;248417
6;800;10;0;4;3000000000;148471
7;800;10;0;4;3000000000;185395
8;800;10;0;4;3000000000;136574
9;800;10;0;4;3000000000;110400
10;800;10;0;4;3000000000;166533
11;800;10;0;4;3000000000;138210
12;800;10;0;4;3000000000;143308
13;800;10;0;4;3000000000;156315
14;800;10;0;4;3000000000;102745
15;800;10;0;4;3000000000;170644
16;800;10;0;4;3000000000;141187
17;800;10;0;4;3000000000;159331
18;800;10;0;4;3000000000;194595
19;800;10;0;4;3000000000;123617
20;800;10;0;4;3000000000;102835
21;800;10;0;4;3000000000;164574
22;800;10;0;4;3000000000;95773
23;800;10;0;4;3000000000;88820
24;800;10;0;4;3000000000;126188
25;800;10;0;4;3000000000;138976
26;800;10;0;4;3000000000;94456
27;800;10;0;4;3000000000;116038
28;800;10;0;4;3000000000;120892
29;800;10;0;4;3000000000;91861
30;800;10;0;4;3000000000;135362
31;800;10;0;4;3000000000;132169
32;800;10;0;4;3000000000;97283
33;800;10;0;4;3000000000;224781
34;800;10;0;4;3000000000;185268
35;800;10;0;4;3000000000;220470
36;800;10;0;4;3000000000;188743
37;800;10;0;4;3000000000;200706
38;800;10;0;4;3000000000;202034
39;800;10;0;4;3000000000;231235
40;800;10;0;4;3000000000;210389
41;800;10;0;4;3000000000;234355
42;800;10;0;4;3000000000;275888
43;800;10;0;4;3000000000;234314
44;800;10;0;4;3000000000;205306
45;800;10;0;4;3000000000;218116
46;800;10;0;4;3000000000;207426
47;800;10;0;4;3000000000;230720
48;800;10;0;4;3000000000;204921
49;800;10;0;4;3000000000;239755
