Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;4;1000000000;210782
1;10;10;0;4;1000000000;229678
2;10;10;0;4;1000000000;243856
3;10;10;0;4;1000000000;199428
4;10;10;0;4;1000000000;211740
5;10;10;0;4;1000000000;220865
6;10;10;0;4;1000000000;193221
7;10;10;0;4;1000000000;200852
8;10;10;0;4;1000000000;198745
9;10;10;0;4;1000000000;186762
10;10;10;0;4;1000000000;192284
11;10;10;0;4;1000000000;197975
12;10;10;0;4;1000000000;200529
13;10;10;0;4;1000000000;197119
14;10;10;0;4;1000000000;195031
15;10;10;0;4;1000000000;193698
16;10;10;0;4;1000000000;196707
17;10;10;0;4;1000000000;197226
18;10;10;0;4;1000000000;196174
19;10;10;0;4;1000000000;193649
20;10;10;0;4;1000000000;195585
21;10;10;0;4;1000000000;190756
22;10;10;0;4;1000000000;193367
23;10;10;0;4;1000000000;189359
24;10;10;0;4;1000000000;199566
25;10;10;0;4;1000000000;191988
26;10;10;0;4;1000000000;194126
27;10;10;0;4;1000000000;194271
28;10;10;0;4;1000000000;194424
29;10;10;0;4;1000000000;191330
30;10;10;0;4;1000000000;194772
31;10;10;0;4;1000000000;188833
32;10;10;0;4;1000000000;193091
33;10;10;0;4;1000000000;197009
34;10;10;0;4;1000000000;196021
35;10;10;0;4;1000000000;191784
36;10;10;0;4;1000000000;193759
37;10;10;0;4;1000000000;194785
38;10;10;0;4;1000000000;195067
39;10;10;0;4;1000000000;228328
40;10;10;0;4;1000000000;197090
41;10;10;0;4;1000000000;194613
42;10;10;0;4;1000000000;244376
43;10;10;0;4;1000000000;197547
44;10;10;0;4;1000000000;192089
45;10;10;0;4;1000000000;196056
46;10;10;0;4;1000000000;196830
47;10;10;0;4;1000000000;193883
48;10;10;0;4;1000000000;197241
49;10;10;0;4;1000000000;218211
