Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;5;13000000000;207539
1;600;10;0;5;13000000000;207829
2;600;10;0;5;13000000000;227550
3;600;10;0;5;13000000000;203668
4;600;10;0;5;13000000000;186244
5;600;10;0;5;13000000000;192968
6;600;10;0;5;13000000000;180069
7;600;10;0;5;13000000000;177490
8;600;10;0;5;13000000000;186668
9;600;10;0;5;13000000000;181218
10;600;10;0;5;13000000000;173284
11;600;10;0;5;13000000000;262058
12;600;10;0;5;13000000000;182669
13;600;10;0;5;13000000000;177347
14;600;10;0;5;13000000000;181294
15;600;10;0;5;13000000000;183206
16;600;10;0;5;13000000000;173524
17;600;10;0;5;13000000000;173558
18;600;10;0;5;13000000000;182259
19;600;10;0;5;13000000000;176335
20;600;10;0;5;13000000000;178848
21;600;10;0;5;13000000000;184422
22;600;10;0;5;13000000000;175230
23;600;10;0;5;13000000000;169924
24;600;10;0;5;13000000000;181505
25;600;10;0;5;13000000000;175968
26;600;10;0;5;13000000000;176013
27;600;10;0;5;13000000000;184235
28;600;10;0;5;13000000000;176225
29;600;10;0;5;13000000000;177463
30;600;10;0;5;13000000000;176757
31;600;10;0;5;13000000000;175875
32;600;10;0;5;13000000000;176160
33;600;10;0;5;13000000000;179483
34;600;10;0;5;13000000000;177870
35;600;10;0;5;13000000000;173704
36;600;10;0;5;13000000000;196920
37;600;10;0;5;13000000000;181633
38;600;10;0;5;13000000000;176256
39;600;10;0;5;13000000000;195603
40;600;10;0;5;13000000000;179922
41;600;10;0;5;13000000000;176609
42;600;10;0;5;13000000000;230921
43;600;10;0;5;13000000000;178369
44;600;10;0;5;13000000000;175531
45;600;10;0;5;13000000000;171817
46;600;10;0;5;13000000000;182873
47;600;10;0;5;13000000000;178805
48;600;10;0;5;13000000000;175153
49;600;10;0;5;13000000000;185893
