Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;1;8000000000;188278
1;800;10;0;1;8000000000;181992
2;800;10;0;1;8000000000;216500
3;800;10;0;1;8000000000;175325
4;800;10;0;1;8000000000;159022
5;800;10;0;1;8000000000;182307
6;800;10;0;1;8000000000;161892
7;800;10;0;1;8000000000;161256
8;800;10;0;1;8000000000;177441
9;800;10;0;1;8000000000;167951
10;800;10;0;1;8000000000;156156
11;800;10;0;1;8000000000;209179
12;800;10;0;1;8000000000;165543
13;800;10;0;1;8000000000;157822
14;800;10;0;1;8000000000;157903
15;800;10;0;1;8000000000;173059
16;800;10;0;1;8000000000;153978
17;800;10;0;1;8000000000;156413
18;800;10;0;1;8000000000;166863
19;800;10;0;1;8000000000;157258
20;800;10;0;1;8000000000;156359
21;800;10;0;1;8000000000;166568
22;800;10;0;1;8000000000;157112
23;800;10;0;1;8000000000;151585
24;800;10;0;1;8000000000;169028
25;800;10;0;1;8000000000;153531
26;800;10;0;1;8000000000;150297
27;800;10;0;1;8000000000;169875
28;800;10;0;1;8000000000;153468
29;800;10;0;1;8000000000;152764
30;800;10;0;1;8000000000;164031
31;800;10;0;1;8000000000;156432
32;800;10;0;1;8000000000;156410
33;800;10;0;1;8000000000;165480
34;800;10;0;1;8000000000;158009
35;800;10;0;1;8000000000;151236
36;800;10;0;1;8000000000;196161
37;800;10;0;1;8000000000;160827
38;800;10;0;1;8000000000;155855
39;800;10;0;1;8000000000;175129
40;800;10;0;1;8000000000;168589
41;800;10;0;1;8000000000;152554
42;800;10;0;1;8000000000;202447
43;800;10;0;1;8000000000;166035
44;800;10;0;1;8000000000;158040
45;800;10;0;1;8000000000;157009
46;800;10;0;1;8000000000;172320
47;800;10;0;1;8000000000;160404
48;800;10;0;1;8000000000;157126
49;800;10;0;1;8000000000;168727
