Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;1;10000000000;179991
1;200;10;0;1;10000000000;179114
2;200;10;0;1;10000000000;190047
3;200;10;0;1;10000000000;169985
4;200;10;0;1;10000000000;154682
5;200;10;0;1;10000000000;180915
6;200;10;0;1;10000000000;161643
7;200;10;0;1;10000000000;154784
8;200;10;0;1;10000000000;174312
9;200;10;0;1;10000000000;165436
10;200;10;0;1;10000000000;155295
11;200;10;0;1;10000000000;201771
12;200;10;0;1;10000000000;163075
13;200;10;0;1;10000000000;155237
14;200;10;0;1;10000000000;156873
15;200;10;0;1;10000000000;169749
16;200;10;0;1;10000000000;153077
17;200;10;0;1;10000000000;153139
18;200;10;0;1;10000000000;163245
19;200;10;0;1;10000000000;152766
20;200;10;0;1;10000000000;154090
21;200;10;0;1;10000000000;167040
22;200;10;0;1;10000000000;151617
23;200;10;0;1;10000000000;150282
24;200;10;0;1;10000000000;163654
25;200;10;0;1;10000000000;155052
26;200;10;0;1;10000000000;152841
27;200;10;0;1;10000000000;163972
28;200;10;0;1;10000000000;157914
29;200;10;0;1;10000000000;158133
30;200;10;0;1;10000000000;165004
31;200;10;0;1;10000000000;155768
32;200;10;0;1;10000000000;155137
33;200;10;0;1;10000000000;164048
34;200;10;0;1;10000000000;153443
35;200;10;0;1;10000000000;156667
36;200;10;0;1;10000000000;182646
37;200;10;0;1;10000000000;167305
38;200;10;0;1;10000000000;151251
39;200;10;0;1;10000000000;180997
40;200;10;0;1;10000000000;163759
41;200;10;0;1;10000000000;155977
42;200;10;0;1;10000000000;205975
43;200;10;0;1;10000000000;166227
44;200;10;0;1;10000000000;154361
45;200;10;0;1;10000000000;151615
46;200;10;0;1;10000000000;166136
47;200;10;0;1;10000000000;151849
48;200;10;0;1;10000000000;154014
49;200;10;0;1;10000000000;165003
