Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;4;1000000000;217312
1;1000;10;0;4;1000000000;211129
2;1000;10;0;4;1000000000;203913
3;1000;10;0;4;1000000000;210635
4;1000;10;0;4;1000000000;186516
5;1000;10;0;4;1000000000;181585
6;1000;10;0;4;1000000000;191128
7;1000;10;0;4;1000000000;109243
8;1000;10;0;4;1000000000;112043
9;1000;10;0;4;1000000000;98313
10;1000;10;0;4;1000000000;124644
11;1000;10;0;4;1000000000;104583
12;1000;10;0;4;1000000000;114299
13;1000;10;0;4;1000000000;121475
14;1000;10;0;4;1000000000;119516
15;1000;10;0;4;1000000000;170246
16;1000;10;0;4;1000000000;127249
17;1000;10;0;4;1000000000;105885
18;1000;10;0;4;1000000000;153224
19;1000;10;0;4;1000000000;113212
20;1000;10;0;4;1000000000;146970
21;1000;10;0;4;1000000000;145747
22;1000;10;0;4;1000000000;160283
23;1000;10;0;4;1000000000;169235
24;1000;10;0;4;1000000000;167002
25;1000;10;0;4;1000000000;168071
26;1000;10;0;4;1000000000;167640
27;1000;10;0;4;1000000000;171547
28;1000;10;0;4;1000000000;174495
29;1000;10;0;4;1000000000;172797
30;1000;10;0;4;1000000000;181287
31;1000;10;0;4;1000000000;1840084
32;1000;10;0;4;1000000000;180513
33;1000;10;0;4;1000000000;180716
34;1000;10;0;4;1000000000;179398
35;1000;10;0;4;1000000000;181920
36;1000;10;0;4;1000000000;181305
37;1000;10;0;4;1000000000;182507
38;1000;10;0;4;1000000000;178936
39;1000;10;0;4;1000000000;179583
40;1000;10;0;4;1000000000;178968
41;1000;10;0;4;1000000000;182114
42;1000;10;0;4;1000000000;187126
43;1000;10;0;4;1000000000;188511
44;1000;10;0;4;1000000000;184621
45;1000;10;0;4;1000000000;180744
46;1000;10;0;4;1000000000;188758
47;1000;10;0;4;1000000000;177383
48;1000;10;0;4;1000000000;176412
49;1000;10;0;4;1000000000;148338
