Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;6;8000000000;230956
1;100;10;0;6;8000000000;218115
2;100;10;0;6;8000000000;275015
3;100;10;0;6;8000000000;217970
4;100;10;0;6;8000000000;198423
5;100;10;0;6;8000000000;263087
6;100;10;0;6;8000000000;242062
7;100;10;0;6;8000000000;229678
8;100;10;0;6;8000000000;231586
9;100;10;0;6;8000000000;244415
10;100;10;0;6;8000000000;237378
11;100;10;0;6;8000000000;231076
12;100;10;0;6;8000000000;241185
13;100;10;0;6;8000000000;239095
14;100;10;0;6;8000000000;222936
15;100;10;0;6;8000000000;244600
16;100;10;0;6;8000000000;235551
17;100;10;0;6;8000000000;232995
18;100;10;0;6;8000000000;237668
19;100;10;0;6;8000000000;234070
20;100;10;0;6;8000000000;228948
21;100;10;0;6;8000000000;240755
22;100;10;0;6;8000000000;225948
23;100;10;0;6;8000000000;228481
24;100;10;0;6;8000000000;242562
25;100;10;0;6;8000000000;225743
26;100;10;0;6;8000000000;232133
27;100;10;0;6;8000000000;234149
28;100;10;0;6;8000000000;230903
29;100;10;0;6;8000000000;228975
30;100;10;0;6;8000000000;233956
31;100;10;0;6;8000000000;234187
32;100;10;0;6;8000000000;219832
33;100;10;0;6;8000000000;279204
34;100;10;0;6;8000000000;226148
35;100;10;0;6;8000000000;220533
36;100;10;0;6;8000000000;262591
37;100;10;0;6;8000000000;238398
38;100;10;0;6;8000000000;229680
39;100;10;0;6;8000000000;232271
40;100;10;0;6;8000000000;241831
41;100;10;0;6;8000000000;227349
42;100;10;0;6;8000000000;292240
43;100;10;0;6;8000000000;248933
44;100;10;0;6;8000000000;230771
45;100;10;0;6;8000000000;193669
46;100;10;0;6;8000000000;207606
47;100;10;0;6;8000000000;172580
48;100;10;0;6;8000000000;174460
49;100;10;0;6;8000000000;182024
