Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;6;5000000000;227259
1;100;10;0;6;5000000000;275686
2;100;10;0;6;5000000000;255256
3;100;10;0;6;5000000000;224892
4;100;10;0;6;5000000000;236929
5;100;10;0;6;5000000000;246793
6;100;10;0;6;5000000000;248915
7;100;10;0;6;5000000000;212003
8;100;10;0;6;5000000000;212147
9;100;10;0;6;5000000000;221561
10;100;10;0;6;5000000000;199765
11;100;10;0;6;5000000000;218973
12;100;10;0;6;5000000000;182686
13;100;10;0;6;5000000000;180206
14;100;10;0;6;5000000000;201801
15;100;10;0;6;5000000000;153359
16;100;10;0;6;5000000000;208525
17;100;10;0;6;5000000000;192067
18;100;10;0;6;5000000000;236874
19;100;10;0;6;5000000000;113993
20;100;10;0;6;5000000000;125049
21;100;10;0;6;5000000000;269266
22;100;10;0;6;5000000000;150804
23;100;10;0;6;5000000000;122536
24;100;10;0;6;5000000000;225262
25;100;10;0;6;5000000000;146690
26;100;10;0;6;5000000000;105460
27;100;10;0;6;5000000000;231750
28;100;10;0;6;5000000000;130957
29;100;10;0;6;5000000000;105993
30;100;10;0;6;5000000000;199082
31;100;10;0;6;5000000000;125483
32;100;10;0;6;5000000000;121851
33;100;10;0;6;5000000000;195805
34;100;10;0;6;5000000000;110271
35;100;10;0;6;5000000000;117379
36;100;10;0;6;5000000000;187473
37;100;10;0;6;5000000000;126476
38;100;10;0;6;5000000000;115092
39;100;10;0;6;5000000000;185910
40;100;10;0;6;5000000000;138319
41;100;10;0;6;5000000000;100618
42;100;10;0;6;5000000000;153682
43;100;10;0;6;5000000000;219686
44;100;10;0;6;5000000000;135498
45;100;10;0;6;5000000000;170366
46;100;10;0;6;5000000000;242627
47;100;10;0;6;5000000000;133044
48;100;10;0;6;5000000000;108572
49;100;10;0;6;5000000000;232440
