Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;5;1000000000;167579
1;10;10;0;5;1000000000;165965
2;10;10;0;5;1000000000;191861
3;10;10;0;5;1000000000;177017
4;10;10;0;5;1000000000;197172
5;10;10;0;5;1000000000;173470
6;10;10;0;5;1000000000;173004
7;10;10;0;5;1000000000;171830
8;10;10;0;5;1000000000;173700
9;10;10;0;5;1000000000;170820
10;10;10;0;5;1000000000;184802
11;10;10;0;5;1000000000;182943
12;10;10;0;5;1000000000;179432
13;10;10;0;5;1000000000;173394
14;10;10;0;5;1000000000;190713
15;10;10;0;5;1000000000;183633
16;10;10;0;5;1000000000;207489
17;10;10;0;5;1000000000;199550
18;10;10;0;5;1000000000;186418
19;10;10;0;5;1000000000;176415
20;10;10;0;5;1000000000;185174
21;10;10;0;5;1000000000;189005
22;10;10;0;5;1000000000;182961
23;10;10;0;5;1000000000;173504
24;10;10;0;5;1000000000;183162
25;10;10;0;5;1000000000;174355
26;10;10;0;5;1000000000;169187
27;10;10;0;5;1000000000;178674
28;10;10;0;5;1000000000;168473
29;10;10;0;5;1000000000;159922
30;10;10;0;5;1000000000;170143
31;10;10;0;5;1000000000;159987
32;10;10;0;5;1000000000;164252
33;10;10;0;5;1000000000;170440
34;10;10;0;5;1000000000;86688
35;10;10;0;5;1000000000;95418
36;10;10;0;5;1000000000;159600
37;10;10;0;5;1000000000;87601
38;10;10;0;5;1000000000;94889
39;10;10;0;5;1000000000;165366
40;10;10;0;5;1000000000;100481
41;10;10;0;5;1000000000;90916
42;10;10;0;5;1000000000;133510
43;10;10;0;5;1000000000;150769
44;10;10;0;5;1000000000;99633
45;10;10;0;5;1000000000;148642
46;10;10;0;5;1000000000;157975
47;10;10;0;5;1000000000;114176
48;10;10;0;5;1000000000;128285
49;10;10;0;5;1000000000;138711
