Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;6;2000000000;174734
1;200;10;0;6;2000000000;177099
2;200;10;0;6;2000000000;188879
3;200;10;0;6;2000000000;183506
4;200;10;0;6;2000000000;166397
5;200;10;0;6;2000000000;172795
6;200;10;0;6;2000000000;176402
7;200;10;0;6;2000000000;187972
8;200;10;0;6;2000000000;183680
9;200;10;0;6;2000000000;175087
10;200;10;0;6;2000000000;179749
11;200;10;0;6;2000000000;162925
12;200;10;0;6;2000000000;167167
13;200;10;0;6;2000000000;165826
14;200;10;0;6;2000000000;163672
15;200;10;0;6;2000000000;172679
16;200;10;0;6;2000000000;165095
17;200;10;0;6;2000000000;172791
18;200;10;0;6;2000000000;172690
19;200;10;0;6;2000000000;169691
20;200;10;0;6;2000000000;166102
21;200;10;0;6;2000000000;170466
22;200;10;0;6;2000000000;170470
23;200;10;0;6;2000000000;166119
24;200;10;0;6;2000000000;167508
25;200;10;0;6;2000000000;161024
26;200;10;0;6;2000000000;159492
27;200;10;0;6;2000000000;166019
28;200;10;0;6;2000000000;165147
29;200;10;0;6;2000000000;178115
30;200;10;0;6;2000000000;170912
31;200;10;0;6;2000000000;178248
32;200;10;0;6;2000000000;180761
33;200;10;0;6;2000000000;172077
34;200;10;0;6;2000000000;175383
35;200;10;0;6;2000000000;170344
36;200;10;0;6;2000000000;171121
37;200;10;0;6;2000000000;174521
38;200;10;0;6;2000000000;175356
39;200;10;0;6;2000000000;170503
40;200;10;0;6;2000000000;172160
41;200;10;0;6;2000000000;179910
42;200;10;0;6;2000000000;175400
43;200;10;0;6;2000000000;171970
44;200;10;0;6;2000000000;180865
45;200;10;0;6;2000000000;178908
46;200;10;0;6;2000000000;177700
47;200;10;0;6;2000000000;179589
48;200;10;0;6;2000000000;173784
49;200;10;0;6;2000000000;179165
