Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;2;3000000000;186349
1;10;10;0;2;3000000000;204702
2;10;10;0;2;3000000000;180950
3;10;10;0;2;3000000000;185280
4;10;10;0;2;3000000000;167647
5;10;10;0;2;3000000000;168407
6;10;10;0;2;3000000000;167731
7;10;10;0;2;3000000000;164468
8;10;10;0;2;3000000000;166215
9;10;10;0;2;3000000000;165780
10;10;10;0;2;3000000000;166356
11;10;10;0;2;3000000000;180061
12;10;10;0;2;3000000000;165735
13;10;10;0;2;3000000000;162282
14;10;10;0;2;3000000000;173135
15;10;10;0;2;3000000000;162583
16;10;10;0;2;3000000000;155291
17;10;10;0;2;3000000000;160590
18;10;10;0;2;3000000000;168581
19;10;10;0;2;3000000000;156358
20;10;10;0;2;3000000000;126553
21;10;10;0;2;3000000000;162369
22;10;10;0;2;3000000000;128548
23;10;10;0;2;3000000000;125572
24;10;10;0;2;3000000000;160875
25;10;10;0;2;3000000000;141939
26;10;10;0;2;3000000000;157580
27;10;10;0;2;3000000000;163788
28;10;10;0;2;3000000000;145514
29;10;10;0;2;3000000000;144151
30;10;10;0;2;3000000000;177119
31;10;10;0;2;3000000000;171514
32;10;10;0;2;3000000000;173851
33;10;10;0;2;3000000000;175309
34;10;10;0;2;3000000000;137829
35;10;10;0;2;3000000000;155873
36;10;10;0;2;3000000000;168336
37;10;10;0;2;3000000000;154845
38;10;10;0;2;3000000000;154548
39;10;10;0;2;3000000000;160490
40;10;10;0;2;3000000000;143913
41;10;10;0;2;3000000000;137764
42;10;10;0;2;3000000000;160049
43;10;10;0;2;3000000000;166636
44;10;10;0;2;3000000000;151157
45;10;10;0;2;3000000000;186982
46;10;10;0;2;3000000000;170494
47;10;10;0;2;3000000000;130354
48;10;10;0;2;3000000000;85988
49;10;10;0;2;3000000000;137316
