Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;4;4000000000;232119
1;200;10;0;4;4000000000;254553
2;200;10;0;4;4000000000;260897
3;200;10;0;4;4000000000;264184
4;200;10;0;4;4000000000;255267
5;200;10;0;4;4000000000;252268
6;200;10;0;4;4000000000;278675
7;200;10;0;4;4000000000;156027
8;200;10;0;4;4000000000;155627
9;200;10;0;4;4000000000;161570
10;200;10;0;4;4000000000;114486
11;200;10;0;4;4000000000;135028
12;200;10;0;4;4000000000;127239
13;200;10;0;4;4000000000;162786
14;200;10;0;4;4000000000;108098
15;200;10;0;4;4000000000;150743
16;200;10;0;4;4000000000;157899
17;200;10;0;4;4000000000;170363
18;200;10;0;4;4000000000;189147
19;200;10;0;4;4000000000;159815
20;200;10;0;4;4000000000;107010
21;200;10;0;4;4000000000;182213
22;200;10;0;4;4000000000;107757
23;200;10;0;4;4000000000;168628
24;200;10;0;4;4000000000;215277
25;200;10;0;4;4000000000;112015
26;200;10;0;4;4000000000;99744
27;200;10;0;4;4000000000;174559
28;200;10;0;4;4000000000;171068
29;200;10;0;4;4000000000;110094
30;200;10;0;4;4000000000;172390
31;200;10;0;4;4000000000;181757
32;200;10;0;4;4000000000;107423
33;200;10;0;4;4000000000;162319
34;200;10;0;4;4000000000;158833
35;200;10;0;4;4000000000;103810
36;200;10;0;4;4000000000;146476
37;200;10;0;4;4000000000;108913
38;200;10;0;4;4000000000;135707
39;200;10;0;4;4000000000;134595
40;200;10;0;4;4000000000;105974
41;200;10;0;4;4000000000;151380
42;200;10;0;4;4000000000;144282
43;200;10;0;4;4000000000;131855
44;200;10;0;4;4000000000;142404
45;200;10;0;4;4000000000;127644
46;200;10;0;4;4000000000;224362
47;200;10;0;4;4000000000;106559
48;200;10;0;4;4000000000;97830
49;200;10;0;4;4000000000;191088
