Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;5000000000;200318
1;100;10;0;2;5000000000;190326
2;100;10;0;2;5000000000;183196
3;100;10;0;2;5000000000;190314
4;100;10;0;2;5000000000;171819
5;100;10;0;2;5000000000;166522
6;100;10;0;2;5000000000;159511
7;100;10;0;2;5000000000;167282
8;100;10;0;2;5000000000;142926
9;100;10;0;2;5000000000;167677
10;100;10;0;2;5000000000;178007
11;100;10;0;2;5000000000;176496
12;100;10;0;2;5000000000;167595
13;100;10;0;2;5000000000;137015
14;100;10;0;2;5000000000;168410
15;100;10;0;2;5000000000;164639
16;100;10;0;2;5000000000;90597
17;100;10;0;2;5000000000;87206
18;100;10;0;2;5000000000;136006
19;100;10;0;2;5000000000;88110
20;100;10;0;2;5000000000;89878
21;100;10;0;2;5000000000;137794
22;100;10;0;2;5000000000;90339
23;100;10;0;2;5000000000;85154
24;100;10;0;2;5000000000;145426
25;100;10;0;2;5000000000;88969
26;100;10;0;2;5000000000;88148
27;100;10;0;2;5000000000;138686
28;100;10;0;2;5000000000;88610
29;100;10;0;2;5000000000;83134
30;100;10;0;2;5000000000;101501
31;100;10;0;2;5000000000;103655
32;100;10;0;2;5000000000;87528
33;100;10;0;2;5000000000;123230
34;100;10;0;2;5000000000;85917
35;100;10;0;2;5000000000;84981
36;100;10;0;2;5000000000;196823
37;100;10;0;2;5000000000;88787
38;100;10;0;2;5000000000;82712
39;100;10;0;2;5000000000;120188
40;100;10;0;2;5000000000;94414
41;100;10;0;2;5000000000;102264
42;100;10;0;2;5000000000;127119
43;100;10;0;2;5000000000;115542
44;100;10;0;2;5000000000;85880
45;100;10;0;2;5000000000;88987
46;100;10;0;2;5000000000;115874
47;100;10;0;2;5000000000;87189
48;100;10;0;2;5000000000;83646
49;100;10;0;2;5000000000;128164
