Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;5;3000000000;184094
1;800;10;0;5;3000000000;185961
2;800;10;0;5;3000000000;203234
3;800;10;0;5;3000000000;196047
4;800;10;0;5;3000000000;197195
5;800;10;0;5;3000000000;169406
6;800;10;0;5;3000000000;170756
7;800;10;0;5;3000000000;173285
8;800;10;0;5;3000000000;170392
9;800;10;0;5;3000000000;173875
10;800;10;0;5;3000000000;173246
11;800;10;0;5;3000000000;171309
12;800;10;0;5;3000000000;161334
13;800;10;0;5;3000000000;159059
14;800;10;0;5;3000000000;171966
15;800;10;0;5;3000000000;162697
16;800;10;0;5;3000000000;172801
17;800;10;0;5;3000000000;160624
18;800;10;0;5;3000000000;171720
19;800;10;0;5;3000000000;169899
20;800;10;0;5;3000000000;167347
21;800;10;0;5;3000000000;176006
22;800;10;0;5;3000000000;171770
23;800;10;0;5;3000000000;168902
24;800;10;0;5;3000000000;174208
25;800;10;0;5;3000000000;164853
26;800;10;0;5;3000000000;167670
27;800;10;0;5;3000000000;175451
28;800;10;0;5;3000000000;173384
29;800;10;0;5;3000000000;173856
30;800;10;0;5;3000000000;175327
31;800;10;0;5;3000000000;173622
32;800;10;0;5;3000000000;175155
33;800;10;0;5;3000000000;176739
34;800;10;0;5;3000000000;176489
35;800;10;0;5;3000000000;176393
36;800;10;0;5;3000000000;178588
37;800;10;0;5;3000000000;175294
38;800;10;0;5;3000000000;171643
39;800;10;0;5;3000000000;168898
40;800;10;0;5;3000000000;174319
41;800;10;0;5;3000000000;177211
42;800;10;0;5;3000000000;173378
43;800;10;0;5;3000000000;173850
44;800;10;0;5;3000000000;175952
45;800;10;0;5;3000000000;178593
46;800;10;0;5;3000000000;177234
47;800;10;0;5;3000000000;172666
48;800;10;0;5;3000000000;172989
49;800;10;0;5;3000000000;177351
