Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;6;15000000000;126270
1;1000;10;0;6;15000000000;190532
2;1000;10;0;6;15000000000;187287
3;1000;10;0;6;15000000000;181428
4;1000;10;0;6;15000000000;174801
5;1000;10;0;6;15000000000;183068
6;1000;10;0;6;15000000000;176635
7;1000;10;0;6;15000000000;172638
8;1000;10;0;6;15000000000;167594
9;1000;10;0;6;15000000000;104817
10;1000;10;0;6;15000000000;93707
11;1000;10;0;6;15000000000;154167
12;1000;10;0;6;15000000000;102233
13;1000;10;0;6;15000000000;92113
14;1000;10;0;6;15000000000;105153
15;1000;10;0;6;15000000000;154296
16;1000;10;0;6;15000000000;98527
17;1000;10;0;6;15000000000;125723
18;1000;10;0;6;15000000000;165484
19;1000;10;0;6;15000000000;103963
20;1000;10;0;6;15000000000;96696
21;1000;10;0;6;15000000000;166922
22;1000;10;0;6;15000000000;140429
23;1000;10;0;6;15000000000;131662
24;1000;10;0;6;15000000000;173832
25;1000;10;0;6;15000000000;148278
26;1000;10;0;6;15000000000;134171
27;1000;10;0;6;15000000000;171440
28;1000;10;0;6;15000000000;146965
29;1000;10;0;6;15000000000;124787
30;1000;10;0;6;15000000000;167812
31;1000;10;0;6;15000000000;126815
32;1000;10;0;6;15000000000;139487
33;1000;10;0;6;15000000000;167996
34;1000;10;0;6;15000000000;120756
35;1000;10;0;6;15000000000;123834
36;1000;10;0;6;15000000000;162284
37;1000;10;0;6;15000000000;118282
38;1000;10;0;6;15000000000;105933
39;1000;10;0;6;15000000000;166285
40;1000;10;0;6;15000000000;124795
41;1000;10;0;6;15000000000;119621
42;1000;10;0;6;15000000000;157341
43;1000;10;0;6;15000000000;157287
44;1000;10;0;6;15000000000;123289
45;1000;10;0;6;15000000000;177378
46;1000;10;0;6;15000000000;105389
47;1000;10;0;6;15000000000;118878
48;1000;10;0;6;15000000000;111730
49;1000;10;0;6;15000000000;161911
