Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;4;10000000000;178133
1;100;10;0;4;10000000000;181901
2;100;10;0;4;10000000000;198378
3;100;10;0;4;10000000000;165443
4;100;10;0;4;10000000000;119021
5;100;10;0;4;10000000000;149879
6;100;10;0;4;10000000000;162163
7;100;10;0;4;10000000000;122665
8;100;10;0;4;10000000000;167363
9;100;10;0;4;10000000000;157249
10;100;10;0;4;10000000000;119779
11;100;10;0;4;10000000000;157817
12;100;10;0;4;10000000000;149064
13;100;10;0;4;10000000000;140426
14;100;10;0;4;10000000000;138362
15;100;10;0;4;10000000000;162723
16;100;10;0;4;10000000000;125469
17;100;10;0;4;10000000000;126834
18;100;10;0;4;10000000000;162858
19;100;10;0;4;10000000000;152802
20;100;10;0;4;10000000000;119766
21;100;10;0;4;10000000000;157276
22;100;10;0;4;10000000000;113719
23;100;10;0;4;10000000000;123820
24;100;10;0;4;10000000000;156819
25;100;10;0;4;10000000000;121580
26;100;10;0;4;10000000000;124550
27;100;10;0;4;10000000000;160481
28;100;10;0;4;10000000000;127082
29;100;10;0;4;10000000000;124475
30;100;10;0;4;10000000000;156097
31;100;10;0;4;10000000000;116825
32;100;10;0;4;10000000000;108214
33;100;10;0;4;10000000000;159686
34;100;10;0;4;10000000000;121097
35;100;10;0;4;10000000000;131233
36;100;10;0;4;10000000000;170093
37;100;10;0;4;10000000000;135596
38;100;10;0;4;10000000000;129245
39;100;10;0;4;10000000000;207318
40;100;10;0;4;10000000000;168935
41;100;10;0;4;10000000000;148751
42;100;10;0;4;10000000000;210596
43;100;10;0;4;10000000000;175250
44;100;10;0;4;10000000000;148308
45;100;10;0;4;10000000000;145179
46;100;10;0;4;10000000000;188065
47;100;10;0;4;10000000000;182540
48;100;10;0;4;10000000000;181495
49;100;10;0;4;10000000000;184978
