Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;3;10000000000;207524
1;10;10;0;3;10000000000;210677
2;10;10;0;3;10000000000;243370
3;10;10;0;3;10000000000;211581
4;10;10;0;3;10000000000;195799
5;10;10;0;3;10000000000;188671
6;10;10;0;3;10000000000;191365
7;10;10;0;3;10000000000;175899
8;10;10;0;3;10000000000;197506
9;10;10;0;3;10000000000;188136
10;10;10;0;3;10000000000;177831
11;10;10;0;3;10000000000;207742
12;10;10;0;3;10000000000;185887
13;10;10;0;3;10000000000;179705
14;10;10;0;3;10000000000;284203
15;10;10;0;3;10000000000;189227
16;10;10;0;3;10000000000;186483
17;10;10;0;3;10000000000;178933
18;10;10;0;3;10000000000;185347
19;10;10;0;3;10000000000;186239
20;10;10;0;3;10000000000;180241
21;10;10;0;3;10000000000;189370
22;10;10;0;3;10000000000;182586
23;10;10;0;3;10000000000;176132
24;10;10;0;3;10000000000;186892
25;10;10;0;3;10000000000;182144
26;10;10;0;3;10000000000;175319
27;10;10;0;3;10000000000;185871
28;10;10;0;3;10000000000;177598
29;10;10;0;3;10000000000;174289
30;10;10;0;3;10000000000;198548
31;10;10;0;3;10000000000;187021
32;10;10;0;3;10000000000;184558
33;10;10;0;3;10000000000;183822
34;10;10;0;3;10000000000;189492
35;10;10;0;3;10000000000;178646
36;10;10;0;3;10000000000;182775
37;10;10;0;3;10000000000;184247
38;10;10;0;3;10000000000;178519
39;10;10;0;3;10000000000;182349
40;10;10;0;3;10000000000;175173
41;10;10;0;3;10000000000;182400
42;10;10;0;3;10000000000;213895
43;10;10;0;3;10000000000;186249
44;10;10;0;3;10000000000;179213
45;10;10;0;3;10000000000;290744
46;10;10;0;3;10000000000;192304
47;10;10;0;3;10000000000;178782
48;10;10;0;3;10000000000;184377
49;10;10;0;3;10000000000;192119
