Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;3;13000000000;176611
1;1000;10;0;3;13000000000;172667
2;1000;10;0;3;13000000000;188542
3;1000;10;0;3;13000000000;150476
4;1000;10;0;3;13000000000;94623
5;1000;10;0;3;13000000000;151580
6;1000;10;0;3;13000000000;87222
7;1000;10;0;3;13000000000;85779
8;1000;10;0;3;13000000000;99702
9;1000;10;0;3;13000000000;113763
10;1000;10;0;3;13000000000;99202
11;1000;10;0;3;13000000000;170321
12;1000;10;0;3;13000000000;170161
13;1000;10;0;3;13000000000;161529
14;1000;10;0;3;13000000000;170673
15;1000;10;0;3;13000000000;177102
16;1000;10;0;3;13000000000;171917
17;1000;10;0;3;13000000000;168049
18;1000;10;0;3;13000000000;177208
19;1000;10;0;3;13000000000;173850
20;1000;10;0;3;13000000000;171509
21;1000;10;0;3;13000000000;178491
22;1000;10;0;3;13000000000;169707
23;1000;10;0;3;13000000000;162491
24;1000;10;0;3;13000000000;176833
25;1000;10;0;3;13000000000;172294
26;1000;10;0;3;13000000000;168708
27;1000;10;0;3;13000000000;177944
28;1000;10;0;3;13000000000;171706
29;1000;10;0;3;13000000000;170259
30;1000;10;0;3;13000000000;176725
31;1000;10;0;3;13000000000;178054
32;1000;10;0;3;13000000000;179686
33;1000;10;0;3;13000000000;180016
34;1000;10;0;3;13000000000;182260
35;1000;10;0;3;13000000000;180831
36;1000;10;0;3;13000000000;195889
37;1000;10;0;3;13000000000;182059
38;1000;10;0;3;13000000000;181725
39;1000;10;0;3;13000000000;190801
40;1000;10;0;3;13000000000;182173
41;1000;10;0;3;13000000000;175279
42;1000;10;0;3;13000000000;247170
43;1000;10;0;3;13000000000;185266
44;1000;10;0;3;13000000000;179135
45;1000;10;0;3;13000000000;179813
46;1000;10;0;3;13000000000;187543
47;1000;10;0;3;13000000000;180435
48;1000;10;0;3;13000000000;180780
49;1000;10;0;3;13000000000;188086
