Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;5;1000000000;268786
1;800;10;0;5;1000000000;224509
2;800;10;0;5;1000000000;247219
3;800;10;0;5;1000000000;244265
4;800;10;0;5;1000000000;209279
5;800;10;0;5;1000000000;170952
6;800;10;0;5;1000000000;149096
7;800;10;0;5;1000000000;142446
8;800;10;0;5;1000000000;182597
9;800;10;0;5;1000000000;136660
10;800;10;0;5;1000000000;134332
11;800;10;0;5;1000000000;123569
12;800;10;0;5;1000000000;144430
13;800;10;0;5;1000000000;97101
14;800;10;0;5;1000000000;97855
15;800;10;0;5;1000000000;175574
16;800;10;0;5;1000000000;133215
17;800;10;0;5;1000000000;104724
18;800;10;0;5;1000000000;158408
19;800;10;0;5;1000000000;101289
20;800;10;0;5;1000000000;93344
21;800;10;0;5;1000000000;147040
22;800;10;0;5;1000000000;105145
23;800;10;0;5;1000000000;120509
24;800;10;0;5;1000000000;166994
25;800;10;0;5;1000000000;177541
26;800;10;0;5;1000000000;172969
27;800;10;0;5;1000000000;171454
28;800;10;0;5;1000000000;162122
29;800;10;0;5;1000000000;176368
30;800;10;0;5;1000000000;176441
31;800;10;0;5;1000000000;177663
32;800;10;0;5;1000000000;178184
33;800;10;0;5;1000000000;176010
34;800;10;0;5;1000000000;181586
35;800;10;0;5;1000000000;179028
36;800;10;0;5;1000000000;180631
37;800;10;0;5;1000000000;168992
38;800;10;0;5;1000000000;173788
39;800;10;0;5;1000000000;176891
40;800;10;0;5;1000000000;180758
41;800;10;0;5;1000000000;180200
42;800;10;0;5;1000000000;182717
43;800;10;0;5;1000000000;182960
44;800;10;0;5;1000000000;182281
45;800;10;0;5;1000000000;184875
46;800;10;0;5;1000000000;276305
47;800;10;0;5;1000000000;273973
48;800;10;0;5;1000000000;192451
49;800;10;0;5;1000000000;200478
