Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;6;5000000000;265935
1;200;10;0;6;5000000000;262302
2;200;10;0;6;5000000000;286577
3;200;10;0;6;5000000000;258123
4;200;10;0;6;5000000000;241700
5;200;10;0;6;5000000000;202589
6;200;10;0;6;5000000000;197741
7;200;10;0;6;5000000000;269065
8;200;10;0;6;5000000000;240041
9;200;10;0;6;5000000000;225897
10;200;10;0;6;5000000000;271046
11;200;10;0;6;5000000000;235969
12;200;10;0;6;5000000000;245664
13;200;10;0;6;5000000000;116011
14;200;10;0;6;5000000000;116447
15;200;10;0;6;5000000000;253214
16;200;10;0;6;5000000000;120878
17;200;10;0;6;5000000000;104095
18;200;10;0;6;5000000000;252645
19;200;10;0;6;5000000000;140980
20;200;10;0;6;5000000000;102038
21;200;10;0;6;5000000000;197203
22;200;10;0;6;5000000000;168840
23;200;10;0;6;5000000000;134926
24;200;10;0;6;5000000000;212876
25;200;10;0;6;5000000000;125986
26;200;10;0;6;5000000000;116310
27;200;10;0;6;5000000000;206038
28;200;10;0;6;5000000000;196887
29;200;10;0;6;5000000000;120047
30;200;10;0;6;5000000000;184753
31;200;10;0;6;5000000000;127475
32;200;10;0;6;5000000000;208500
33;200;10;0;6;5000000000;197657
34;200;10;0;6;5000000000;140247
35;200;10;0;6;5000000000;251983
36;200;10;0;6;5000000000;185876
37;200;10;0;6;5000000000;204336
38;200;10;0;6;5000000000;149201
39;200;10;0;6;5000000000;151964
40;200;10;0;6;5000000000;244011
41;200;10;0;6;5000000000;127264
42;200;10;0;6;5000000000;101844
43;200;10;0;6;5000000000;217958
44;200;10;0;6;5000000000;144352
45;200;10;0;6;5000000000;98071
46;200;10;0;6;5000000000;182677
47;200;10;0;6;5000000000;155730
48;200;10;0;6;5000000000;108599
49;200;10;0;6;5000000000;191076
