Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;4;15000000000;185966
1;200;10;0;4;15000000000;193912
2;200;10;0;4;15000000000;190479
3;200;10;0;4;15000000000;182139
4;200;10;0;4;15000000000;166230
5;200;10;0;4;15000000000;168157
6;200;10;0;4;15000000000;167160
7;200;10;0;4;15000000000;162763
8;200;10;0;4;15000000000;171257
9;200;10;0;4;15000000000;163788
10;200;10;0;4;15000000000;161459
11;200;10;0;4;15000000000;165817
12;200;10;0;4;15000000000;176329
13;200;10;0;4;15000000000;164742
14;200;10;0;4;15000000000;165147
15;200;10;0;4;15000000000;162140
16;200;10;0;4;15000000000;138794
17;200;10;0;4;15000000000;204803
18;200;10;0;4;15000000000;169776
19;200;10;0;4;15000000000;141944
20;200;10;0;4;15000000000;154128
21;200;10;0;4;15000000000;171413
22;200;10;0;4;15000000000;193093
23;200;10;0;4;15000000000;162339
24;200;10;0;4;15000000000;168787
25;200;10;0;4;15000000000;160698
26;200;10;0;4;15000000000;161507
27;200;10;0;4;15000000000;195482
28;200;10;0;4;15000000000;162692
29;200;10;0;4;15000000000;164332
30;200;10;0;4;15000000000;168350
31;200;10;0;4;15000000000;160774
32;200;10;0;4;15000000000;164280
33;200;10;0;4;15000000000;168053
34;200;10;0;4;15000000000;163859
35;200;10;0;4;15000000000;162273
36;200;10;0;4;15000000000;165428
37;200;10;0;4;15000000000;162479
38;200;10;0;4;15000000000;121878
39;200;10;0;4;15000000000;172641
40;200;10;0;4;15000000000;146510
41;200;10;0;4;15000000000;141921
42;200;10;0;4;15000000000;171238
43;200;10;0;4;15000000000;174146
44;200;10;0;4;15000000000;158780
45;200;10;0;4;15000000000;217088
46;200;10;0;4;15000000000;171923
47;200;10;0;4;15000000000;168350
48;200;10;0;4;15000000000;165539
49;200;10;0;4;15000000000;170065
