Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;1;5000000000;208240
1;400;10;0;1;5000000000;174128
2;400;10;0;1;5000000000;177785
3;400;10;0;1;5000000000;163160
4;400;10;0;1;5000000000;140855
5;400;10;0;1;5000000000;156998
6;400;10;0;1;5000000000;158231
7;400;10;0;1;5000000000;129705
8;400;10;0;1;5000000000;196462
9;400;10;0;1;5000000000;139584
10;400;10;0;1;5000000000;129550
11;400;10;0;1;5000000000;164198
12;400;10;0;1;5000000000;148387
13;400;10;0;1;5000000000;146887
14;400;10;0;1;5000000000;164700
15;400;10;0;1;5000000000;159173
16;400;10;0;1;5000000000;138968
17;400;10;0;1;5000000000;134891
18;400;10;0;1;5000000000;158833
19;400;10;0;1;5000000000;129275
20;400;10;0;1;5000000000;132326
21;400;10;0;1;5000000000;160351
22;400;10;0;1;5000000000;124420
23;400;10;0;1;5000000000;133754
24;400;10;0;1;5000000000;157342
25;400;10;0;1;5000000000;129790
26;400;10;0;1;5000000000;129721
27;400;10;0;1;5000000000;155427
28;400;10;0;1;5000000000;130646
29;400;10;0;1;5000000000;129949
30;400;10;0;1;5000000000;145561
31;400;10;0;1;5000000000;146445
32;400;10;0;1;5000000000;145724
33;400;10;0;1;5000000000;154071
34;400;10;0;1;5000000000;153267
35;400;10;0;1;5000000000;127407
36;400;10;0;1;5000000000;144404
37;400;10;0;1;5000000000;155531
38;400;10;0;1;5000000000;129687
39;400;10;0;1;5000000000;151094
40;400;10;0;1;5000000000;133430
41;400;10;0;1;5000000000;149990
42;400;10;0;1;5000000000;150646
43;400;10;0;1;5000000000;132339
44;400;10;0;1;5000000000;148572
45;400;10;0;1;5000000000;145590
46;400;10;0;1;5000000000;156507
47;400;10;0;1;5000000000;129850
48;400;10;0;1;5000000000;130880
49;400;10;0;1;5000000000;156715
