Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;6;15000000000;187747
1;800;10;0;6;15000000000;184202
2;800;10;0;6;15000000000;199709
3;800;10;0;6;15000000000;178019
4;800;10;0;6;15000000000;196558
5;800;10;0;6;15000000000;197327
6;800;10;0;6;15000000000;194247
7;800;10;0;6;15000000000;193020
8;800;10;0;6;15000000000;189757
9;800;10;0;6;15000000000;179457
10;800;10;0;6;15000000000;179501
11;800;10;0;6;15000000000;180437
12;800;10;0;6;15000000000;181356
13;800;10;0;6;15000000000;183026
14;800;10;0;6;15000000000;249018
15;800;10;0;6;15000000000;188974
16;800;10;0;6;15000000000;179406
17;800;10;0;6;15000000000;185210
18;800;10;0;6;15000000000;182311
19;800;10;0;6;15000000000;174854
20;800;10;0;6;15000000000;174900
21;800;10;0;6;15000000000;181457
22;800;10;0;6;15000000000;177686
23;800;10;0;6;15000000000;181381
24;800;10;0;6;15000000000;191167
25;800;10;0;6;15000000000;178076
26;800;10;0;6;15000000000;178596
27;800;10;0;6;15000000000;182181
28;800;10;0;6;15000000000;176890
29;800;10;0;6;15000000000;178045
30;800;10;0;6;15000000000;184284
31;800;10;0;6;15000000000;182218
32;800;10;0;6;15000000000;179633
33;800;10;0;6;15000000000;180180
34;800;10;0;6;15000000000;182074
35;800;10;0;6;15000000000;178479
36;800;10;0;6;15000000000;182101
37;800;10;0;6;15000000000;181452
38;800;10;0;6;15000000000;181847
39;800;10;0;6;15000000000;209450
40;800;10;0;6;15000000000;181732
41;800;10;0;6;15000000000;176910
42;800;10;0;6;15000000000;179558
43;800;10;0;6;15000000000;179428
44;800;10;0;6;15000000000;175024
45;800;10;0;6;15000000000;238816
46;800;10;0;6;15000000000;181969
47;800;10;0;6;15000000000;180923
48;800;10;0;6;15000000000;177995
49;800;10;0;6;15000000000;182318
