Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;4;13000000000;182961
1;400;10;0;4;13000000000;182080
2;400;10;0;4;13000000000;212455
3;400;10;0;4;13000000000;184122
4;400;10;0;4;13000000000;177504
5;400;10;0;4;13000000000;191315
6;400;10;0;4;13000000000;182886
7;400;10;0;4;13000000000;175921
8;400;10;0;4;13000000000;192275
9;400;10;0;4;13000000000;178416
10;400;10;0;4;13000000000;171608
11;400;10;0;4;13000000000;191086
12;400;10;0;4;13000000000;181504
13;400;10;0;4;13000000000;175894
14;400;10;0;4;13000000000;252595
15;400;10;0;4;13000000000;185399
16;400;10;0;4;13000000000;171662
17;400;10;0;4;13000000000;180163
18;400;10;0;4;13000000000;176492
19;400;10;0;4;13000000000;171336
20;400;10;0;4;13000000000;172310
21;400;10;0;4;13000000000;183878
22;400;10;0;4;13000000000;172152
23;400;10;0;4;13000000000;179049
24;400;10;0;4;13000000000;177969
25;400;10;0;4;13000000000;172234
26;400;10;0;4;13000000000;173409
27;400;10;0;4;13000000000;184709
28;400;10;0;4;13000000000;175228
29;400;10;0;4;13000000000;173925
30;400;10;0;4;13000000000;176669
31;400;10;0;4;13000000000;175716
32;400;10;0;4;13000000000;171035
33;400;10;0;4;13000000000;175594
34;400;10;0;4;13000000000;171466
35;400;10;0;4;13000000000;172646
36;400;10;0;4;13000000000;179382
37;400;10;0;4;13000000000;173204
38;400;10;0;4;13000000000;174893
39;400;10;0;4;13000000000;196847
40;400;10;0;4;13000000000;177178
41;400;10;0;4;13000000000;173357
42;400;10;0;4;13000000000;179218
43;400;10;0;4;13000000000;180066
44;400;10;0;4;13000000000;170347
45;400;10;0;4;13000000000;174356
46;400;10;0;4;13000000000;179273
47;400;10;0;4;13000000000;177621
48;400;10;0;4;13000000000;174895
49;400;10;0;4;13000000000;182521
