Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;4;1000000000;157875
1;600;10;0;4;1000000000;218271
2;600;10;0;4;1000000000;196471
3;600;10;0;4;1000000000;192293
4;600;10;0;4;1000000000;210258
5;600;10;0;4;1000000000;198104
6;600;10;0;4;1000000000;211893
7;600;10;0;4;1000000000;199151
8;600;10;0;4;1000000000;189019
9;600;10;0;4;1000000000;188063
10;600;10;0;4;1000000000;184348
11;600;10;0;4;1000000000;194037
12;600;10;0;4;1000000000;189791
13;600;10;0;4;1000000000;183410
14;600;10;0;4;1000000000;181016
15;600;10;0;4;1000000000;183120
16;600;10;0;4;1000000000;163527
17;600;10;0;4;1000000000;172734
18;600;10;0;4;1000000000;170288
19;600;10;0;4;1000000000;149742
20;600;10;0;4;1000000000;158732
21;600;10;0;4;1000000000;170976
22;600;10;0;4;1000000000;167899
23;600;10;0;4;1000000000;126398
24;600;10;0;4;1000000000;148623
25;600;10;0;4;1000000000;146517
26;600;10;0;4;1000000000;116832
27;600;10;0;4;1000000000;178467
28;600;10;0;4;1000000000;175162
29;600;10;0;4;1000000000;158096
30;600;10;0;4;1000000000;163397
31;600;10;0;4;1000000000;150096
32;600;10;0;4;1000000000;163306
33;600;10;0;4;1000000000;169053
34;600;10;0;4;1000000000;167482
35;600;10;0;4;1000000000;150985
36;600;10;0;4;1000000000;159605
37;600;10;0;4;1000000000;156513
38;600;10;0;4;1000000000;142149
39;600;10;0;4;1000000000;150783
40;600;10;0;4;1000000000;163251
41;600;10;0;4;1000000000;157097
42;600;10;0;4;1000000000;169108
43;600;10;0;4;1000000000;169216
44;600;10;0;4;1000000000;164351
45;600;10;0;4;1000000000;172976
46;600;10;0;4;1000000000;171662
47;600;10;0;4;1000000000;164613
48;600;10;0;4;1000000000;160623
49;600;10;0;4;1000000000;159336
