Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;5;5000000000;205913
1;100;10;0;5;5000000000;269351
2;100;10;0;5;5000000000;286191
3;100;10;0;5;5000000000;322458
4;100;10;0;5;5000000000;275992
5;100;10;0;5;5000000000;271634
6;100;10;0;5;5000000000;255927
7;100;10;0;5;5000000000;245172
8;100;10;0;5;5000000000;244740
9;100;10;0;5;5000000000;214175
10;100;10;0;5;5000000000;246817
11;100;10;0;5;5000000000;206475
12;100;10;0;5;5000000000;263596
13;100;10;0;5;5000000000;217725
14;100;10;0;5;5000000000;205015
15;100;10;0;5;5000000000;239921
16;100;10;0;5;5000000000;134298
17;100;10;0;5;5000000000;261717
18;100;10;0;5;5000000000;281414
19;100;10;0;5;5000000000;129056
20;100;10;0;5;5000000000;112555
21;100;10;0;5;5000000000;233431
22;100;10;0;5;5000000000;118304
23;100;10;0;5;5000000000;186903
24;100;10;0;5;5000000000;241759
25;100;10;0;5;5000000000;140901
26;100;10;0;5;5000000000;110560
27;100;10;0;5;5000000000;208412
28;100;10;0;5;5000000000;110394
29;100;10;0;5;5000000000;158929
30;100;10;0;5;5000000000;233402
31;100;10;0;5;5000000000;115939
32;100;10;0;5;5000000000;108603
33;100;10;0;5;5000000000;215539
34;100;10;0;5;5000000000;129017
35;100;10;0;5;5000000000;95443
36;100;10;0;5;5000000000;174236
37;100;10;0;5;5000000000;196024
38;100;10;0;5;5000000000;107719
39;100;10;0;5;5000000000;207399
40;100;10;0;5;5000000000;145911
41;100;10;0;5;5000000000;101323
42;100;10;0;5;5000000000;145547
43;100;10;0;5;5000000000;204709
44;100;10;0;5;5000000000;110653
45;100;10;0;5;5000000000;133924
46;100;10;0;5;5000000000;232869
47;100;10;0;5;5000000000;114846
48;100;10;0;5;5000000000;109184
49;100;10;0;5;5000000000;212268
