Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;6;10000000000;217806
1;400;10;0;6;10000000000;195331
2;400;10;0;6;10000000000;234171
3;400;10;0;6;10000000000;192106
4;400;10;0;6;10000000000;200890
5;400;10;0;6;10000000000;200422
6;400;10;0;6;10000000000;192636
7;400;10;0;6;10000000000;183817
8;400;10;0;6;10000000000;200484
9;400;10;0;6;10000000000;191966
10;400;10;0;6;10000000000;188370
11;400;10;0;6;10000000000;281103
12;400;10;0;6;10000000000;198944
13;400;10;0;6;10000000000;188058
14;400;10;0;6;10000000000;187494
15;400;10;0;6;10000000000;197442
16;400;10;0;6;10000000000;189438
17;400;10;0;6;10000000000;194540
18;400;10;0;6;10000000000;197584
19;400;10;0;6;10000000000;176093
20;400;10;0;6;10000000000;219028
21;400;10;0;6;10000000000;213311
22;400;10;0;6;10000000000;199909
23;400;10;0;6;10000000000;204731
24;400;10;0;6;10000000000;210308
25;400;10;0;6;10000000000;202885
26;400;10;0;6;10000000000;200833
27;400;10;0;6;10000000000;210917
28;400;10;0;6;10000000000;241153
29;400;10;0;6;10000000000;230222
30;400;10;0;6;10000000000;238954
31;400;10;0;6;10000000000;232935
32;400;10;0;6;10000000000;223220
33;400;10;0;6;10000000000;254836
34;400;10;0;6;10000000000;225402
35;400;10;0;6;10000000000;225358
36;400;10;0;6;10000000000;239332
37;400;10;0;6;10000000000;239456
38;400;10;0;6;10000000000;253115
39;400;10;0;6;10000000000;254848
40;400;10;0;6;10000000000;272641
41;400;10;0;6;10000000000;259857
42;400;10;0;6;10000000000;300470
43;400;10;0;6;10000000000;265164
44;400;10;0;6;10000000000;248130
45;400;10;0;6;10000000000;256577
46;400;10;0;6;10000000000;273532
47;400;10;0;6;10000000000;261756
48;400;10;0;6;10000000000;248214
49;400;10;0;6;10000000000;269551
