Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;3000000000;192572
1;100;10;0;2;3000000000;187344
2;100;10;0;2;3000000000;281363
3;100;10;0;2;3000000000;195439
4;100;10;0;2;3000000000;210492
5;100;10;0;2;3000000000;176465
6;100;10;0;2;3000000000;174341
7;100;10;0;2;3000000000;196380
8;100;10;0;2;3000000000;185165
9;100;10;0;2;3000000000;177166
10;100;10;0;2;3000000000;189271
11;100;10;0;2;3000000000;181371
12;100;10;0;2;3000000000;172635
13;100;10;0;2;3000000000;165731
14;100;10;0;2;3000000000;199435
15;100;10;0;2;3000000000;172314
16;100;10;0;2;3000000000;164610
17;100;10;0;2;3000000000;143556
18;100;10;0;2;3000000000;180683
19;100;10;0;2;3000000000;149102
20;100;10;0;2;3000000000;145932
21;100;10;0;2;3000000000;176621
22;100;10;0;2;3000000000;155682
23;100;10;0;2;3000000000;145658
24;100;10;0;2;3000000000;195879
25;100;10;0;2;3000000000;151779
26;100;10;0;2;3000000000;148718
27;100;10;0;2;3000000000;171940
28;100;10;0;2;3000000000;149573
29;100;10;0;2;3000000000;152583
30;100;10;0;2;3000000000;186477
31;100;10;0;2;3000000000;150555
32;100;10;0;2;3000000000;194304
33;100;10;0;2;3000000000;176658
34;100;10;0;2;3000000000;178232
35;100;10;0;2;3000000000;149851
36;100;10;0;2;3000000000;174138
37;100;10;0;2;3000000000;173435
38;100;10;0;2;3000000000;143862
39;100;10;0;2;3000000000;168880
40;100;10;0;2;3000000000;159243
41;100;10;0;2;3000000000;146952
42;100;10;0;2;3000000000;189737
43;100;10;0;2;3000000000;154102
44;100;10;0;2;3000000000;144593
45;100;10;0;2;3000000000;146903
46;100;10;0;2;3000000000;157081
47;100;10;0;2;3000000000;147192
48;100;10;0;2;3000000000;135708
49;100;10;0;2;3000000000;174042
