Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;4;10000000000;194942
1;1000;10;0;4;10000000000;195054
2;1000;10;0;4;10000000000;207964
3;1000;10;0;4;10000000000;200456
4;1000;10;0;4;10000000000;186113
5;1000;10;0;4;10000000000;182526
6;1000;10;0;4;10000000000;174895
7;1000;10;0;4;10000000000;176115
8;1000;10;0;4;10000000000;178657
9;1000;10;0;4;10000000000;180330
10;1000;10;0;4;10000000000;172023
11;1000;10;0;4;10000000000;176812
12;1000;10;0;4;10000000000;180742
13;1000;10;0;4;10000000000;175100
14;1000;10;0;4;10000000000;176896
15;1000;10;0;4;10000000000;180271
16;1000;10;0;4;10000000000;172311
17;1000;10;0;4;10000000000;173011
18;1000;10;0;4;10000000000;184918
19;1000;10;0;4;10000000000;175194
20;1000;10;0;4;10000000000;172594
21;1000;10;0;4;10000000000;181268
22;1000;10;0;4;10000000000;173706
23;1000;10;0;4;10000000000;171815
24;1000;10;0;4;10000000000;179852
25;1000;10;0;4;10000000000;179781
26;1000;10;0;4;10000000000;174518
27;1000;10;0;4;10000000000;180949
28;1000;10;0;4;10000000000;174262
29;1000;10;0;4;10000000000;172369
30;1000;10;0;4;10000000000;177865
31;1000;10;0;4;10000000000;174622
32;1000;10;0;4;10000000000;175813
33;1000;10;0;4;10000000000;179745
34;1000;10;0;4;10000000000;175189
35;1000;10;0;4;10000000000;176521
36;1000;10;0;4;10000000000;178340
37;1000;10;0;4;10000000000;174793
38;1000;10;0;4;10000000000;171837
39;1000;10;0;4;10000000000;175632
40;1000;10;0;4;10000000000;178984
41;1000;10;0;4;10000000000;172113
42;1000;10;0;4;10000000000;173614
43;1000;10;0;4;10000000000;182051
44;1000;10;0;4;10000000000;173606
45;1000;10;0;4;10000000000;172248
46;1000;10;0;4;10000000000;180851
47;1000;10;0;4;10000000000;173791
48;1000;10;0;4;10000000000;169846
49;1000;10;0;4;10000000000;184256
