Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;5;8000000000;186774
1;1000;10;0;5;8000000000;181231
2;1000;10;0;5;8000000000;178356
3;1000;10;0;5;8000000000;186874
4;1000;10;0;5;8000000000;185133
5;1000;10;0;5;8000000000;195380
6;1000;10;0;5;8000000000;184613
7;1000;10;0;5;8000000000;184038
8;1000;10;0;5;8000000000;185556
9;1000;10;0;5;8000000000;178813
10;1000;10;0;5;8000000000;167699
11;1000;10;0;5;8000000000;221612
12;1000;10;0;5;8000000000;176973
13;1000;10;0;5;8000000000;168953
14;1000;10;0;5;8000000000;166293
15;1000;10;0;5;8000000000;180650
16;1000;10;0;5;8000000000;169333
17;1000;10;0;5;8000000000;171935
18;1000;10;0;5;8000000000;169458
19;1000;10;0;5;8000000000;172319
20;1000;10;0;5;8000000000;167987
21;1000;10;0;5;8000000000;182552
22;1000;10;0;5;8000000000;167683
23;1000;10;0;5;8000000000;166287
24;1000;10;0;5;8000000000;179305
25;1000;10;0;5;8000000000;167487
26;1000;10;0;5;8000000000;167833
27;1000;10;0;5;8000000000;175544
28;1000;10;0;5;8000000000;168761
29;1000;10;0;5;8000000000;168139
30;1000;10;0;5;8000000000;169287
31;1000;10;0;5;8000000000;167703
32;1000;10;0;5;8000000000;168252
33;1000;10;0;5;8000000000;171883
34;1000;10;0;5;8000000000;168131
35;1000;10;0;5;8000000000;166152
36;1000;10;0;5;8000000000;210070
37;1000;10;0;5;8000000000;188623
38;1000;10;0;5;8000000000;181190
39;1000;10;0;5;8000000000;191280
40;1000;10;0;5;8000000000;191270
41;1000;10;0;5;8000000000;180222
42;1000;10;0;5;8000000000;278350
43;1000;10;0;5;8000000000;191989
44;1000;10;0;5;8000000000;184019
45;1000;10;0;5;8000000000;185072
46;1000;10;0;5;8000000000;195776
47;1000;10;0;5;8000000000;181669
48;1000;10;0;5;8000000000;183463
49;1000;10;0;5;8000000000;191884
