Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;3;15000000000;187139
1;200;10;0;3;15000000000;200949
2;200;10;0;3;15000000000;246528
3;200;10;0;3;15000000000;201815
4;200;10;0;3;15000000000;174131
5;200;10;0;3;15000000000;208346
6;200;10;0;3;15000000000;179246
7;200;10;0;3;15000000000;176565
8;200;10;0;3;15000000000;186590
9;200;10;0;3;15000000000;181345
10;200;10;0;3;15000000000;173608
11;200;10;0;3;15000000000;244101
12;200;10;0;3;15000000000;180772
13;200;10;0;3;15000000000;173169
14;200;10;0;3;15000000000;178574
15;200;10;0;3;15000000000;182606
16;200;10;0;3;15000000000;170907
17;200;10;0;3;15000000000;174035
18;200;10;0;3;15000000000;179503
19;200;10;0;3;15000000000;179290
20;200;10;0;3;15000000000;176274
21;200;10;0;3;15000000000;180038
22;200;10;0;3;15000000000;177671
23;200;10;0;3;15000000000;173318
24;200;10;0;3;15000000000;177331
25;200;10;0;3;15000000000;174349
26;200;10;0;3;15000000000;176330
27;200;10;0;3;15000000000;180638
28;200;10;0;3;15000000000;178360
29;200;10;0;3;15000000000;172509
30;200;10;0;3;15000000000;175859
31;200;10;0;3;15000000000;174760
32;200;10;0;3;15000000000;175767
33;200;10;0;3;15000000000;214414
34;200;10;0;3;15000000000;179111
35;200;10;0;3;15000000000;174358
36;200;10;0;3;15000000000;178697
37;200;10;0;3;15000000000;175839
38;200;10;0;3;15000000000;195892
39;200;10;0;3;15000000000;180324
40;200;10;0;3;15000000000;176158
41;200;10;0;3;15000000000;180937
42;200;10;0;3;15000000000;246966
43;200;10;0;3;15000000000;182692
44;200;10;0;3;15000000000;178787
45;200;10;0;3;15000000000;173854
46;200;10;0;3;15000000000;181581
47;200;10;0;3;15000000000;177433
48;200;10;0;3;15000000000;176494
49;200;10;0;3;15000000000;183519
