Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;2;10000000000;175335
1;1000;10;0;2;10000000000;173814
2;1000;10;0;2;10000000000;195234
3;1000;10;0;2;10000000000;145834
4;1000;10;0;2;10000000000;85126
5;1000;10;0;2;10000000000;198600
6;1000;10;0;2;10000000000;84468
7;1000;10;0;2;10000000000;83784
8;1000;10;0;2;10000000000;93795
9;1000;10;0;2;10000000000;99949
10;1000;10;0;2;10000000000;84835
11;1000;10;0;2;10000000000;85544
12;1000;10;0;2;10000000000;102819
13;1000;10;0;2;10000000000;106720
14;1000;10;0;2;10000000000;85277
15;1000;10;0;2;10000000000;122777
16;1000;10;0;2;10000000000;89760
17;1000;10;0;2;10000000000;83351
18;1000;10;0;2;10000000000;119739
19;1000;10;0;2;10000000000;84266
20;1000;10;0;2;10000000000;86320
21;1000;10;0;2;10000000000;116001
22;1000;10;0;2;10000000000;87173
23;1000;10;0;2;10000000000;83175
24;1000;10;0;2;10000000000;119582
25;1000;10;0;2;10000000000;84790
26;1000;10;0;2;10000000000;83908
27;1000;10;0;2;10000000000;118253
28;1000;10;0;2;10000000000;90654
29;1000;10;0;2;10000000000;83778
30;1000;10;0;2;10000000000;118068
31;1000;10;0;2;10000000000;143014
32;1000;10;0;2;10000000000;83398
33;1000;10;0;2;10000000000;115303
34;1000;10;0;2;10000000000;87162
35;1000;10;0;2;10000000000;87057
36;1000;10;0;2;10000000000;114738
37;1000;10;0;2;10000000000;89783
38;1000;10;0;2;10000000000;113832
39;1000;10;0;2;10000000000;92780
40;1000;10;0;2;10000000000;91872
41;1000;10;0;2;10000000000;83867
42;1000;10;0;2;10000000000;89604
43;1000;10;0;2;10000000000;103758
44;1000;10;0;2;10000000000;86261
45;1000;10;0;2;10000000000;85175
46;1000;10;0;2;10000000000;120244
47;1000;10;0;2;10000000000;84219
48;1000;10;0;2;10000000000;86110
49;1000;10;0;2;10000000000;115699
