Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;3;4000000000;226185
1;600;10;0;3;4000000000;228054
2;600;10;0;3;4000000000;212318
3;600;10;0;3;4000000000;206825
4;600;10;0;3;4000000000;195031
5;600;10;0;3;4000000000;155923
6;600;10;0;3;4000000000;97037
7;600;10;0;3;4000000000;122190
8;600;10;0;3;4000000000;108568
9;600;10;0;3;4000000000;130127
10;600;10;0;3;4000000000;90766
11;600;10;0;3;4000000000;92303
12;600;10;0;3;4000000000;133439
13;600;10;0;3;4000000000;89657
14;600;10;0;3;4000000000;97261
15;600;10;0;3;4000000000;151991
16;600;10;0;3;4000000000;95345
17;600;10;0;3;4000000000;95549
18;600;10;0;3;4000000000;120514
19;600;10;0;3;4000000000;121325
20;600;10;0;3;4000000000;90383
21;600;10;0;3;4000000000;122385
22;600;10;0;3;4000000000;119451
23;600;10;0;3;4000000000;94659
24;600;10;0;3;4000000000;114642
25;600;10;0;3;4000000000;109891
26;600;10;0;3;4000000000;96823
27;600;10;0;3;4000000000;117332
28;600;10;0;3;4000000000;91781
29;600;10;0;3;4000000000;107173
30;600;10;0;3;4000000000;156590
31;600;10;0;3;4000000000;98896
32;600;10;0;3;4000000000;90265
33;600;10;0;3;4000000000;109798
34;600;10;0;3;4000000000;117795
35;600;10;0;3;4000000000;91699
36;600;10;0;3;4000000000;111805
37;600;10;0;3;4000000000;128832
38;600;10;0;3;4000000000;94901
39;600;10;0;3;4000000000;107255
40;600;10;0;3;4000000000;123688
41;600;10;0;3;4000000000;104223
42;600;10;0;3;4000000000;93119
43;600;10;0;3;4000000000;115610
44;600;10;0;3;4000000000;132338
45;600;10;0;3;4000000000;142122
46;600;10;0;3;4000000000;154259
47;600;10;0;3;4000000000;149191
48;600;10;0;3;4000000000;109089
49;600;10;0;3;4000000000;141108
