Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;2;10000000000;170005
1;800;10;0;2;10000000000;169376
2;800;10;0;2;10000000000;198563
3;800;10;0;2;10000000000;181736
4;800;10;0;2;10000000000;86203
5;800;10;0;2;10000000000;144975
6;800;10;0;2;10000000000;85306
7;800;10;0;2;10000000000;95864
8;800;10;0;2;10000000000;95882
9;800;10;0;2;10000000000;114675
10;800;10;0;2;10000000000;85324
11;800;10;0;2;10000000000;100924
12;800;10;0;2;10000000000;107765
13;800;10;0;2;10000000000;104975
14;800;10;0;2;10000000000;92545
15;800;10;0;2;10000000000;213840
16;800;10;0;2;10000000000;86960
17;800;10;0;2;10000000000;95617
18;800;10;0;2;10000000000;120921
19;800;10;0;2;10000000000;89403
20;800;10;0;2;10000000000;85556
21;800;10;0;2;10000000000;131798
22;800;10;0;2;10000000000;88814
23;800;10;0;2;10000000000;89106
24;800;10;0;2;10000000000;117738
25;800;10;0;2;10000000000;101598
26;800;10;0;2;10000000000;85309
27;800;10;0;2;10000000000;132615
28;800;10;0;2;10000000000;88815
29;800;10;0;2;10000000000;100516
30;800;10;0;2;10000000000;116488
31;800;10;0;2;10000000000;99484
32;800;10;0;2;10000000000;84486
33;800;10;0;2;10000000000;128800
34;800;10;0;2;10000000000;86613
35;800;10;0;2;10000000000;127034
36;800;10;0;2;10000000000;115341
37;800;10;0;2;10000000000;88699
38;800;10;0;2;10000000000;84668
39;800;10;0;2;10000000000;123976
40;800;10;0;2;10000000000;152586
41;800;10;0;2;10000000000;93707
42;800;10;0;2;10000000000;98503
43;800;10;0;2;10000000000;126770
44;800;10;0;2;10000000000;82953
45;800;10;0;2;10000000000;137074
46;800;10;0;2;10000000000;142869
47;800;10;0;2;10000000000;170917
48;800;10;0;2;10000000000;134221
49;800;10;0;2;10000000000;196345
