Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;5;13000000000;182659
1;200;10;0;5;13000000000;185828
2;200;10;0;5;13000000000;191139
3;200;10;0;5;13000000000;177923
4;200;10;0;5;13000000000;184710
5;200;10;0;5;13000000000;181554
6;200;10;0;5;13000000000;181620
7;200;10;0;5;13000000000;180794
8;200;10;0;5;13000000000;185826
9;200;10;0;5;13000000000;180108
10;200;10;0;5;13000000000;179608
11;200;10;0;5;13000000000;182099
12;200;10;0;5;13000000000;185953
13;200;10;0;5;13000000000;176833
14;200;10;0;5;13000000000;181326
15;200;10;0;5;13000000000;186392
16;200;10;0;5;13000000000;181015
17;200;10;0;5;13000000000;190326
18;200;10;0;5;13000000000;187430
19;200;10;0;5;13000000000;173740
20;200;10;0;5;13000000000;173114
21;200;10;0;5;13000000000;189461
22;200;10;0;5;13000000000;174043
23;200;10;0;5;13000000000;171392
24;200;10;0;5;13000000000;179873
25;200;10;0;5;13000000000;159792
26;200;10;0;5;13000000000;162028
27;200;10;0;5;13000000000;182259
28;200;10;0;5;13000000000;167987
29;200;10;0;5;13000000000;150454
30;200;10;0;5;13000000000;179593
31;200;10;0;5;13000000000;156130
32;200;10;0;5;13000000000;165025
33;200;10;0;5;13000000000;180003
34;200;10;0;5;13000000000;152323
35;200;10;0;5;13000000000;184469
36;200;10;0;5;13000000000;177074
37;200;10;0;5;13000000000;173933
38;200;10;0;5;13000000000;172307
39;200;10;0;5;13000000000;172487
40;200;10;0;5;13000000000;136291
41;200;10;0;5;13000000000;103923
42;200;10;0;5;13000000000;119918
43;200;10;0;5;13000000000;156851
44;200;10;0;5;13000000000;103971
45;200;10;0;5;13000000000;99248
46;200;10;0;5;13000000000;162180
47;200;10;0;5;13000000000;100130
48;200;10;0;5;13000000000;95063
49;200;10;0;5;13000000000;166957
