Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;1;13000000000;181467
1;600;10;0;1;13000000000;185841
2;600;10;0;1;13000000000;227888
3;600;10;0;1;13000000000;173169
4;600;10;0;1;13000000000;155402
5;600;10;0;1;13000000000;171532
6;600;10;0;1;13000000000;157788
7;600;10;0;1;13000000000;157661
8;600;10;0;1;13000000000;180355
9;600;10;0;1;13000000000;173885
10;600;10;0;1;13000000000;154569
11;600;10;0;1;13000000000;196437
12;600;10;0;1;13000000000;167381
13;600;10;0;1;13000000000;166827
14;600;10;0;1;13000000000;160041
15;600;10;0;1;13000000000;168254
16;600;10;0;1;13000000000;152446
17;600;10;0;1;13000000000;157692
18;600;10;0;1;13000000000;164947
19;600;10;0;1;13000000000;156145
20;600;10;0;1;13000000000;154627
21;600;10;0;1;13000000000;165614
22;600;10;0;1;13000000000;155238
23;600;10;0;1;13000000000;153688
24;600;10;0;1;13000000000;167438
25;600;10;0;1;13000000000;154386
26;600;10;0;1;13000000000;153529
27;600;10;0;1;13000000000;279032
28;600;10;0;1;13000000000;152479
29;600;10;0;1;13000000000;153189
30;600;10;0;1;13000000000;164142
31;600;10;0;1;13000000000;185735
32;600;10;0;1;13000000000;161678
33;600;10;0;1;13000000000;167596
34;600;10;0;1;13000000000;159811
35;600;10;0;1;13000000000;157823
36;600;10;0;1;13000000000;191397
37;600;10;0;1;13000000000;161115
38;600;10;0;1;13000000000;152877
39;600;10;0;1;13000000000;165806
40;600;10;0;1;13000000000;166425
41;600;10;0;1;13000000000;152354
42;600;10;0;1;13000000000;197100
43;600;10;0;1;13000000000;169252
44;600;10;0;1;13000000000;155976
45;600;10;0;1;13000000000;154306
46;600;10;0;1;13000000000;169495
47;600;10;0;1;13000000000;153989
48;600;10;0;1;13000000000;157044
49;600;10;0;1;13000000000;170635
