Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;3;3000000000;267895
1;1000;10;0;3;3000000000;269778
2;1000;10;0;3;3000000000;235353
3;1000;10;0;3;3000000000;240714
4;1000;10;0;3;3000000000;270131
5;1000;10;0;3;3000000000;214769
6;1000;10;0;3;3000000000;127421
7;1000;10;0;3;3000000000;105641
8;1000;10;0;3;3000000000;119156
9;1000;10;0;3;3000000000;110401
10;1000;10;0;3;3000000000;100930
11;1000;10;0;3;3000000000;104960
12;1000;10;0;3;3000000000;104458
13;1000;10;0;3;3000000000;126712
14;1000;10;0;3;3000000000;100989
15;1000;10;0;3;3000000000;176194
16;1000;10;0;3;3000000000;161324
17;1000;10;0;3;3000000000;108082
18;1000;10;0;3;3000000000;164165
19;1000;10;0;3;3000000000;117431
20;1000;10;0;3;3000000000;95995
21;1000;10;0;3;3000000000;176919
22;1000;10;0;3;3000000000;107322
23;1000;10;0;3;3000000000;94946
24;1000;10;0;3;3000000000;151928
25;1000;10;0;3;3000000000;107905
26;1000;10;0;3;3000000000;99314
27;1000;10;0;3;3000000000;152415
28;1000;10;0;3;3000000000;142291
29;1000;10;0;3;3000000000;96310
30;1000;10;0;3;3000000000;132042
31;1000;10;0;3;3000000000;135059
32;1000;10;0;3;3000000000;102381
33;1000;10;0;3;3000000000;131630
34;1000;10;0;3;3000000000;95331
35;1000;10;0;3;3000000000;131867
36;1000;10;0;3;3000000000;127097
37;1000;10;0;3;3000000000;101823
38;1000;10;0;3;3000000000;130623
39;1000;10;0;3;3000000000;171694
40;1000;10;0;3;3000000000;170240
41;1000;10;0;3;3000000000;98331
42;1000;10;0;3;3000000000;135366
43;1000;10;0;3;3000000000;155757
44;1000;10;0;3;3000000000;96142
45;1000;10;0;3;3000000000;95165
46;1000;10;0;3;3000000000;137934
47;1000;10;0;3;3000000000;109657
48;1000;10;0;3;3000000000;91090
49;1000;10;0;3;3000000000;118392
