Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;5;3000000000;199599
1;600;10;0;5;3000000000;218095
2;600;10;0;5;3000000000;189114
3;600;10;0;5;3000000000;200285
4;600;10;0;5;3000000000;202801
5;600;10;0;5;3000000000;183361
6;600;10;0;5;3000000000;179752
7;600;10;0;5;3000000000;185277
8;600;10;0;5;3000000000;180035
9;600;10;0;5;3000000000;185298
10;600;10;0;5;3000000000;183508
11;600;10;0;5;3000000000;188354
12;600;10;0;5;3000000000;183770
13;600;10;0;5;3000000000;180697
14;600;10;0;5;3000000000;194000
15;600;10;0;5;3000000000;182602
16;600;10;0;5;3000000000;181154
17;600;10;0;5;3000000000;180425
18;600;10;0;5;3000000000;209641
19;600;10;0;5;3000000000;182424
20;600;10;0;5;3000000000;179656
21;600;10;0;5;3000000000;180575
22;600;10;0;5;3000000000;184464
23;600;10;0;5;3000000000;179121
24;600;10;0;5;3000000000;199514
25;600;10;0;5;3000000000;180602
26;600;10;0;5;3000000000;180764
27;600;10;0;5;3000000000;188617
28;600;10;0;5;3000000000;186935
29;600;10;0;5;3000000000;179798
30;600;10;0;5;3000000000;174682
31;600;10;0;5;3000000000;187582
32;600;10;0;5;3000000000;185123
33;600;10;0;5;3000000000;192433
34;600;10;0;5;3000000000;194225
35;600;10;0;5;3000000000;180421
36;600;10;0;5;3000000000;183659
37;600;10;0;5;3000000000;190413
38;600;10;0;5;3000000000;178457
39;600;10;0;5;3000000000;179160
40;600;10;0;5;3000000000;193291
41;600;10;0;5;3000000000;162969
42;600;10;0;5;3000000000;164808
43;600;10;0;5;3000000000;139723
44;600;10;0;5;3000000000;156843
45;600;10;0;5;3000000000;140406
46;600;10;0;5;3000000000;156704
47;600;10;0;5;3000000000;153524
48;600;10;0;5;3000000000;109641
49;600;10;0;5;3000000000;154127
