Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;2;1000000000;183178
1;600;10;0;2;1000000000;202132
2;600;10;0;2;1000000000;174193
3;600;10;0;2;1000000000;185139
4;600;10;0;2;1000000000;161063
5;600;10;0;2;1000000000;164344
6;600;10;0;2;1000000000;151797
7;600;10;0;2;1000000000;163356
8;600;10;0;2;1000000000;153837
9;600;10;0;2;1000000000;181024
10;600;10;0;2;1000000000;153961
11;600;10;0;2;1000000000;203333
12;600;10;0;2;1000000000;161651
13;600;10;0;2;1000000000;193862
14;600;10;0;2;1000000000;158679
15;600;10;0;2;1000000000;193965
16;600;10;0;2;1000000000;144830
17;600;10;0;2;1000000000;195218
18;600;10;0;2;1000000000;155303
19;600;10;0;2;1000000000;191168
20;600;10;0;2;1000000000;147990
21;600;10;0;2;1000000000;173241
22;600;10;0;2;1000000000;160107
23;600;10;0;2;1000000000;164607
24;600;10;0;2;1000000000;155254
25;600;10;0;2;1000000000;195738
26;600;10;0;2;1000000000;126466
27;600;10;0;2;1000000000;179126
28;600;10;0;2;1000000000;130115
29;600;10;0;2;1000000000;188739
30;600;10;0;2;1000000000;136182
31;600;10;0;2;1000000000;170505
32;600;10;0;2;1000000000;162783
33;600;10;0;2;1000000000;183816
34;600;10;0;2;1000000000;140418
35;600;10;0;2;1000000000;166090
36;600;10;0;2;1000000000;142747
37;600;10;0;2;1000000000;176227
38;600;10;0;2;1000000000;114784
39;600;10;0;2;1000000000;156214
40;600;10;0;2;1000000000;149860
41;600;10;0;2;1000000000;139210
42;600;10;0;2;1000000000;113330
43;600;10;0;2;1000000000;182044
44;600;10;0;2;1000000000;132982
45;600;10;0;2;1000000000;135698
46;600;10;0;2;1000000000;141958
47;600;10;0;2;1000000000;162882
48;600;10;0;2;1000000000;116613
49;600;10;0;2;1000000000;160658
