Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;1;10000000000;184070
1;400;10;0;1;10000000000;179874
2;400;10;0;1;10000000000;224998
3;400;10;0;1;10000000000;172239
4;400;10;0;1;10000000000;152255
5;400;10;0;1;10000000000;179791
6;400;10;0;1;10000000000;160063
7;400;10;0;1;10000000000;158019
8;400;10;0;1;10000000000;178221
9;400;10;0;1;10000000000;168121
10;400;10;0;1;10000000000;158077
11;400;10;0;1;10000000000;207723
12;400;10;0;1;10000000000;167193
13;400;10;0;1;10000000000;161140
14;400;10;0;1;10000000000;161191
15;400;10;0;1;10000000000;159670
16;400;10;0;1;10000000000;151884
17;400;10;0;1;10000000000;152271
18;400;10;0;1;10000000000;168681
19;400;10;0;1;10000000000;153238
20;400;10;0;1;10000000000;153505
21;400;10;0;1;10000000000;162098
22;400;10;0;1;10000000000;154520
23;400;10;0;1;10000000000;154899
24;400;10;0;1;10000000000;164263
25;400;10;0;1;10000000000;150774
26;400;10;0;1;10000000000;153846
27;400;10;0;1;10000000000;164595
28;400;10;0;1;10000000000;154146
29;400;10;0;1;10000000000;149978
30;400;10;0;1;10000000000;162597
31;400;10;0;1;10000000000;157002
32;400;10;0;1;10000000000;156899
33;400;10;0;1;10000000000;164651
34;400;10;0;1;10000000000;156049
35;400;10;0;1;10000000000;158155
36;400;10;0;1;10000000000;176936
37;400;10;0;1;10000000000;158548
38;400;10;0;1;10000000000;156208
39;400;10;0;1;10000000000;168495
40;400;10;0;1;10000000000;268066
41;400;10;0;1;10000000000;153247
42;400;10;0;1;10000000000;204461
43;400;10;0;1;10000000000;163146
44;400;10;0;1;10000000000;149148
45;400;10;0;1;10000000000;155303
46;400;10;0;1;10000000000;163607
47;400;10;0;1;10000000000;157621
48;400;10;0;1;10000000000;157943
49;400;10;0;1;10000000000;165579
