Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;1;1000000000;205567
1;200;10;0;1;1000000000;258875
2;200;10;0;1;1000000000;206936
3;200;10;0;1;1000000000;238781
4;200;10;0;1;1000000000;114111
5;200;10;0;1;1000000000;165357
6;200;10;0;1;1000000000;131375
7;200;10;0;1;1000000000;105339
8;200;10;0;1;1000000000;166359
9;200;10;0;1;1000000000;97288
10;200;10;0;1;1000000000;173684
11;200;10;0;1;1000000000;103891
12;200;10;0;1;1000000000;146988
13;200;10;0;1;1000000000;100778
14;200;10;0;1;1000000000;110603
15;200;10;0;1;1000000000;122731
16;200;10;0;1;1000000000;87609
17;200;10;0;1;1000000000;88539
18;200;10;0;1;1000000000;122520
19;200;10;0;1;1000000000;87228
20;200;10;0;1;1000000000;82595
21;200;10;0;1;1000000000;123178
22;200;10;0;1;1000000000;85922
23;200;10;0;1;1000000000;85724
24;200;10;0;1;1000000000;117230
25;200;10;0;1;1000000000;88052
26;200;10;0;1;1000000000;83320
27;200;10;0;1;1000000000;117302
28;200;10;0;1;1000000000;84006
29;200;10;0;1;1000000000;83193
30;200;10;0;1;1000000000;126074
31;200;10;0;1;1000000000;87324
32;200;10;0;1;1000000000;82449
33;200;10;0;1;1000000000;108797
34;200;10;0;1;1000000000;82984
35;200;10;0;1;1000000000;82932
36;200;10;0;1;1000000000;91310
37;200;10;0;1;1000000000;98709
38;200;10;0;1;1000000000;81177
39;200;10;0;1;1000000000;86137
40;200;10;0;1;1000000000;105241
41;200;10;0;1;1000000000;86250
42;200;10;0;1;1000000000;80957
43;200;10;0;1;1000000000;115289
44;200;10;0;1;1000000000;82962
45;200;10;0;1;1000000000;82742
46;200;10;0;1;1000000000;114117
47;200;10;0;1;1000000000;85119
48;200;10;0;1;1000000000;81506
49;200;10;0;1;1000000000;138818
