Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;2;5000000000;186588
1;800;10;0;2;5000000000;179634
2;800;10;0;2;5000000000;169679
3;800;10;0;2;5000000000;165973
4;800;10;0;2;5000000000;113845
5;800;10;0;2;5000000000;140973
6;800;10;0;2;5000000000;96228
7;800;10;0;2;5000000000;108892
8;800;10;0;2;5000000000;104280
9;800;10;0;2;5000000000;117532
10;800;10;0;2;5000000000;92622
11;800;10;0;2;5000000000;90166
12;800;10;0;2;5000000000;129216
13;800;10;0;2;5000000000;94878
14;800;10;0;2;5000000000;109184
15;800;10;0;2;5000000000;131874
16;800;10;0;2;5000000000;92596
17;800;10;0;2;5000000000;85617
18;800;10;0;2;5000000000;102190
19;800;10;0;2;5000000000;104471
20;800;10;0;2;5000000000;89500
21;800;10;0;2;5000000000;100333
22;800;10;0;2;5000000000;111360
23;800;10;0;2;5000000000;88291
24;800;10;0;2;5000000000;102688
25;800;10;0;2;5000000000;101852
26;800;10;0;2;5000000000;94994
27;800;10;0;2;5000000000;108764
28;800;10;0;2;5000000000;90279
29;800;10;0;2;5000000000;103298
30;800;10;0;2;5000000000;136417
31;800;10;0;2;5000000000;90837
32;800;10;0;2;5000000000;87588
33;800;10;0;2;5000000000;99925
34;800;10;0;2;5000000000;108448
35;800;10;0;2;5000000000;119079
36;800;10;0;2;5000000000;106689
37;800;10;0;2;5000000000;100750
38;800;10;0;2;5000000000;89003
39;800;10;0;2;5000000000;97510
40;800;10;0;2;5000000000;110635
41;800;10;0;2;5000000000;87446
42;800;10;0;2;5000000000;88349
43;800;10;0;2;5000000000;91323
44;800;10;0;2;5000000000;134315
45;800;10;0;2;5000000000;111167
46;800;10;0;2;5000000000;115005
47;800;10;0;2;5000000000;113043
48;800;10;0;2;5000000000;87676
49;800;10;0;2;5000000000;143529
