Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;1000;10;2;2;382297;1726187520205559983
1;0;0;1000;10;2;2;408954;1726187520215600338
2;0;0;1000;10;2;2;307052;1726187520225582660
3;0;0;1000;10;2;2;212031;1726187520235524183
4;0;0;1000;10;2;2;152224;1726187520245543588
5;0;0;1000;10;2;2;152980;1726187520255544403
6;0;0;1000;10;2;2;158211;1726187520265478422
7;0;0;1000;10;2;2;150853;1726187520275546643
8;0;0;1000;10;2;2;153061;1726187520285546224
9;0;0;1000;10;2;2;160341;1726187520295552163
10;0;0;1000;10;2;2;156140;1726187520305546594
11;0;0;1000;10;2;2;159870;1726187520315546662
12;0;0;1000;10;2;2;151745;1726187520325548068
13;0;0;1000;10;2;2;164558;1726187520335514078
14;0;0;1000;10;2;2;149818;1726187520345546765
15;0;0;1000;10;2;2;183647;1726187520355548606
16;0;0;1000;10;2;2;150415;1726187520365549245
17;0;0;1000;10;2;2;182218;1726187520375550380
18;0;0;1000;10;2;2;150323;1726187520385548413
19;0;0;1000;10;2;2;165781;1726187520395548505
20;0;0;1000;10;2;2;150450;1726187520405538501
21;0;0;1000;10;2;2;150096;1726187520415548059
22;0;0;1000;10;2;2;153942;1726187520425552639
23;0;0;1000;10;2;2;162808;1726187520435549784
24;0;0;1000;10;2;2;148548;1726187520445548357
25;0;0;1000;10;2;2;166022;1726187520455544421
26;0;0;1000;10;2;2;144026;1726187520465545206
27;0;0;1000;10;2;2;161780;1726187520475552691
28;0;0;1000;10;2;2;146670;1726187520485545584
29;0;0;1000;10;2;2;149556;1726187520495547671
30;0;0;1000;10;2;2;143964;1726187520505553883
31;0;0;1000;10;2;2;143395;1726187520515548095
32;0;0;1000;10;2;2;151580;1726187520525551223
33;0;0;1000;10;2;2;143447;1726187520535550904
34;0;0;1000;10;2;2;167935;1726187520545557411
35;0;0;1000;10;2;2;179816;1726187520555559711
36;0;0;1000;10;2;2;168624;1726187520565555719
37;0;0;1000;10;2;2;169688;1726187520575555235
38;0;0;1000;10;2;2;167679;1726187520585556087
39;0;0;1000;10;2;2;174506;1726187520595558687
40;0;0;1000;10;2;2;170646;1726187520605557351
41;0;0;1000;10;2;2;170275;1726187520615557322
42;0;0;1000;10;2;2;169162;1726187520625560455
43;0;0;1000;10;2;2;186624;1726187520635555961
44;0;0;1000;10;2;2;168013;1726187520645555557
45;0;0;1000;10;2;2;179701;1726187520655555475
46;0;0;1000;10;2;2;169340;1726187520665559970
47;0;0;1000;10;2;2;189740;1726187520675545186
48;0;0;1000;10;2;2;168711;1726187520685556202
