Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;500000;10;3;5;0;0
1;0;0;500000;10;3;5;0;0
2;0;0;500000;10;3;5;0;0
3;0;0;500000;10;3;5;0;0
4;0;0;500000;10;3;5;0;0
5;0;0;500000;10;3;5;0;0
6;0;0;500000;10;3;5;31644994;1726196770290167805
7;0;0;500000;10;3;5;0;0
8;0;0;500000;10;3;5;0;0
9;0;0;500000;10;3;5;0;0
10;0;0;500000;10;3;5;33704046;1726196770330108621
11;0;0;500000;10;3;5;0;0
12;0;0;500000;10;3;5;0;0
13;0;0;500000;10;3;5;0;0
14;0;0;500000;10;3;5;38012403;1726196770370114796
15;0;0;500000;10;3;5;34604278;1726196770380068962
16;0;0;500000;10;3;5;0;0
17;0;0;500000;10;3;5;32022279;1726196770400082748
18;0;0;500000;10;3;5;0;0
19;0;0;500000;10;3;5;0;0
20;0;0;500000;10;3;5;36738236;1726196770430212071
21;0;0;500000;10;3;5;0;0
22;0;0;500000;10;3;5;32895528;1726196770450108822
23;0;0;500000;10;3;5;30613281;1726196770460095739
24;0;0;500000;10;3;5;0;0
25;0;0;500000;10;3;5;0;0
26;0;0;500000;10;3;5;0;0
27;0;0;500000;10;3;5;0;0
28;0;0;500000;10;3;5;0;0
29;0;0;500000;10;3;5;0;0
30;0;0;500000;10;3;5;0;0
31;0;0;500000;10;3;5;46227401;1726196770540085602
32;0;0;500000;10;3;5;0;0
33;0;0;500000;10;3;5;37376482;1726196770560167127
34;0;0;500000;10;3;5;0;0
35;0;0;500000;10;3;5;0;0
36;0;0;500000;10;3;5;0;0
37;0;0;500000;10;3;5;0;0
38;0;0;500000;10;3;5;0;0
39;0;0;500000;10;3;5;0;0
40;0;0;500000;10;3;5;0;0
41;0;0;500000;10;3;5;0;0
42;0;0;500000;10;3;5;0;0
43;0;0;500000;10;3;5;50855795;1726196770660177268
44;0;0;500000;10;3;5;46466560;1726196770670120136
45;0;0;500000;10;3;5;0;0
46;0;0;500000;10;3;5;42013080;1726196770690111199
47;0;0;500000;10;3;5;38314666;1726196770700108146
48;0;0;500000;10;3;5;34650686;1726196770710059011
49;0;0;500000;10;3;5;0;0
50;0;0;500000;10;3;5;0;0
51;0;0;500000;10;3;5;0;0
52;0;0;500000;10;3;5;0;0
53;0;0;500000;10;3;5;0;0
54;0;0;500000;10;3;5;0;0
55;0;0;500000;10;3;5;0;0
56;0;0;500000;10;3;5;0;0
57;0;0;500000;10;3;5;0;0
58;0;0;500000;10;3;5;0;0
59;0;0;500000;10;3;5;31903795;1726196770820142269
60;0;0;500000;10;3;5;0;0
61;0;0;500000;10;3;5;0;0
62;0;0;500000;10;3;5;30265362;1726196770850140719
63;0;0;500000;10;3;5;26557545;1726196770860136710
64;0;0;500000;10;3;5;0;0
65;0;0;500000;10;3;5;0;0
66;0;0;500000;10;3;5;0;0
67;0;0;500000;10;3;5;0;0
68;0;0;500000;10;3;5;0;0
69;0;0;500000;10;3;5;0;0
70;0;0;500000;10;3;5;0;0
71;0;0;500000;10;3;5;0;0
72;0;0;500000;10;3;5;0;0
73;0;0;500000;10;3;5;0;0
74;0;0;500000;10;3;5;0;0
75;0;0;500000;10;3;5;0;0
76;0;0;500000;10;3;5;0;0
77;0;0;500000;10;3;5;0;0
78;0;0;500000;10;3;5;0;0
79;0;0;500000;10;3;5;0;0
80;0;0;500000;10;3;5;0;0
81;0;0;500000;10;3;5;31855461;1726196771040149057
82;0;0;500000;10;3;5;0;0
83;0;0;500000;10;3;5;0;0
84;0;0;500000;10;3;5;0;0
85;0;0;500000;10;3;5;0;0
86;0;0;500000;10;3;5;0;0
87;0;0;500000;10;3;5;0;0
88;0;0;500000;10;3;5;0;0
89;0;0;500000;10;3;5;0;0
90;0;0;500000;10;3;5;0;0
91;0;0;500000;10;3;5;0;0
92;0;0;500000;10;3;5;0;0
93;0;0;500000;10;3;5;0;0
94;0;0;500000;10;3;5;0;0
95;0;0;500000;10;3;5;0;0
96;0;0;500000;10;3;5;23742524;1726196771190121843
97;0;0;500000;10;3;5;19957106;1726196771200140901
98;0;0;500000;10;3;5;0;0
99;0;0;500000;10;3;5;0;0
0;0;0;500000;10;3;5;0;0
1;0;0;500000;10;3;5;0;0
2;0;0;500000;10;3;5;0;0
3;0;0;500000;10;3;5;0;0
4;0;0;500000;10;3;5;0;0
5;0;0;500000;10;3;5;0;0
6;0;0;500000;10;3;5;0;0
7;0;0;500000;10;3;5;0;0
8;0;0;500000;10;3;5;0;0
9;0;0;500000;10;3;5;0;0
10;0;1;500000;10;3;5;23611249;1726196770330405196
11;0;1;500000;10;3;5;33801020;1726196770341000518
12;0;0;500000;10;3;5;0;0
13;0;1;500000;10;3;5;27676270;1726196770360292130
14;0;0;500000;10;3;5;0;0
15;0;0;500000;10;3;5;0;0
16;0;0;500000;10;3;5;0;0
17;0;0;500000;10;3;5;0;0
18;0;0;500000;10;3;5;0;0
19;0;0;500000;10;3;5;0;0
20;0;0;500000;10;3;5;0;0
