Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;800;10;10;8;364930;1726186993939182859
1;0;0;800;10;10;8;344636;1726186993949187185
2;0;0;800;10;10;8;361196;1726186993959191671
3;0;0;800;10;10;8;194558;1726186993969120354
4;0;0;800;10;10;8;162651;1726186993979139378
5;0;0;800;10;10;8;160918;1726186993989139764
6;0;0;800;10;10;8;165665;1726186993999074154
7;0;0;800;10;10;8;158983;1726186994009139106
8;0;0;800;10;10;8;156450;1726186994019136943
9;0;0;800;10;10;8;162143;1726186994029138884
10;0;0;800;10;10;8;158236;1726186994039138397
11;0;0;800;10;10;8;167120;1726186994049141444
12;0;0;800;10;10;8;164876;1726186994059140052
13;0;0;800;10;10;8;190826;1726186994069104702
14;0;0;800;10;10;8;179100;1726186994079140851
15;0;0;800;10;10;8;155784;1726186994089138164
16;0;0;800;10;10;8;248318;1726186994099138456
17;0;0;800;10;10;8;155281;1726186994109140452
18;0;0;800;10;10;8;169373;1726186994119139630
19;0;0;800;10;10;8;167425;1726186994129140768
20;0;0;800;10;10;8;161076;1726186994139140550
21;0;0;800;10;10;8;155570;1726186994149142986
22;0;0;800;10;10;8;166507;1726186994159142989
23;0;0;800;10;10;8;157968;1726186994169140304
24;0;0;800;10;10;8;153947;1726186994179136851
25;0;0;800;10;10;8;159359;1726186994189141094
26;0;0;800;10;10;8;158836;1726186994199139191
27;0;0;800;10;10;8;156785;1726186994209141427
28;0;0;800;10;10;8;166876;1726186994219139382
29;0;0;800;10;10;8;162977;1726186994229135461
30;0;0;800;10;10;8;164738;1726186994239140618
31;0;0;800;10;10;8;171781;1726186994249149078
32;0;0;800;10;10;8;174533;1726186994259146968
33;0;0;800;10;10;8;170237;1726186994269148086
34;0;0;800;10;10;8;181892;1726186994279149413
35;0;0;800;10;10;8;173387;1726186994289147626
36;0;0;800;10;10;8;200613;1726186994299146512
37;0;0;800;10;10;8;166137;1726186994309148644
38;0;0;800;10;10;8;175082;1726186994319147641
39;0;0;800;10;10;8;168209;1726186994329149011
40;0;0;800;10;10;8;161498;1726186994339147848
41;0;0;800;10;10;8;171812;1726186994349147547
42;0;0;800;10;10;8;172532;1726186994359146482
43;0;0;800;10;10;8;184051;1726186994369146819
44;0;0;800;10;10;8;174690;1726186994379147646
45;0;0;800;10;10;8;173739;1726186994389149812
46;0;0;800;10;10;8;196774;1726186994399146891
47;0;0;800;10;10;8;173661;1726186994409147117
48;0;0;800;10;10;8;161624;1726186994419148023
49;0;0;800;10;10;8;159755;1726186994429147158
50;0;0;800;10;10;8;176318;1726186994439147694
51;0;0;800;10;10;8;165264;1726186994449146607
52;0;0;800;10;10;8;184658;1726186994459149515
53;0;0;800;10;10;8;168559;1726186994469150704
54;0;0;800;10;10;8;170576;1726186994479147670
55;0;0;800;10;10;8;182840;1726186994489147287
56;0;0;800;10;10;8;202821;1726186994499145536
57;0;0;800;10;10;8;180337;1726186994509146902
58;0;0;800;10;10;8;170589;1726186994519148360
59;0;0;800;10;10;8;178336;1726186994529146992
60;0;0;800;10;10;8;181452;1726186994539147647
61;0;0;800;10;10;8;175860;1726186994549147224
62;0;0;800;10;10;8;168495;1726186994559147740
63;0;0;800;10;10;8;177138;1726186994569150083
64;0;0;800;10;10;8;176247;1726186994579146032
65;0;0;800;10;10;8;183926;1726186994589147753
66;0;0;800;10;10;8;206901;1726186994599147694
67;0;0;800;10;10;8;169163;1726186994609146262
68;0;0;800;10;10;8;167450;1726186994619146674
69;0;0;800;10;10;8;166285;1726186994629148607
70;0;0;800;10;10;8;168586;1726186994639147772
71;0;0;800;10;10;8;176384;1726186994649149489
72;0;0;800;10;10;8;175296;1726186994659146079
73;0;0;800;10;10;8;171527;1726186994669148094
74;0;0;800;10;10;8;173813;1726186994679146335
75;0;0;800;10;10;8;172343;1726186994689145375
76;0;0;800;10;10;8;203444;1726186994699145508
77;0;0;800;10;10;8;169550;1726186994709149248
78;0;0;800;10;10;8;176519;1726186994719147868
79;0;0;800;10;10;8;168175;1726186994729146669
80;0;0;800;10;10;8;175943;1726186994739146446
81;0;0;800;10;10;8;170330;1726186994749147510
82;0;0;800;10;10;8;170487;1726186994759145380
83;0;0;800;10;10;8;181368;1726186994769146443
84;0;0;800;10;10;8;164594;1726186994779145875
85;0;0;800;10;10;8;175124;1726186994789148928
86;0;0;800;10;10;8;204556;1726186994799147355
87;0;0;800;10;10;8;171963;1726186994809147184
88;0;0;800;10;10;8;167552;1726186994819147107
89;0;0;800;10;10;8;176165;1726186994829146739
90;0;0;800;10;10;8;168487;1726186994839149363
91;0;0;800;10;10;8;170487;1726186994849147832
92;0;0;800;10;10;8;172005;1726186994859144897
93;0;0;800;10;10;8;167204;1726186994869147901
94;0;0;800;10;10;8;164815;1726186994879146410
95;0;0;800;10;10;8;180588;1726186994889147141
96;0;0;800;10;10;8;203718;1726186994899146721
97;0;0;800;10;10;8;185912;1726186994909146920
98;0;0;800;10;10;8;175899;1726186994919152228
99;0;0;800;10;10;8;177166;1726186994929151440
0;0;1;800;10;10;8;520093;1726186993939290660
1;0;1;800;10;10;8;483963;1726186993949265058
2;0;1;800;10;10;8;524152;1726186993959271966
3;0;1;800;10;10;8;345138;1726186993969162982
4;0;1;800;10;10;8;329509;1726186993979164333
5;0;1;800;10;10;8;328918;1726186993989164251
6;0;1;800;10;10;8;329730;1726186993999100646
7;0;1;800;10;10;8;328267;1726186994009162735
8;0;1;800;10;10;8;326231;1726186994019160260
9;0;1;800;10;10;8;329210;1726186994029162627
10;0;1;800;10;10;8;325384;1726186994039161962
11;0;1;800;10;10;8;330927;1726186994049164474
12;0;1;800;10;10;8;329217;1726186994059163082
13;0;1;800;10;10;8;357591;1726186994069132153
14;0;1;800;10;10;8;342184;1726186994079167609
15;0;1;800;10;10;8;320306;1726186994089161512
16;0;1;800;10;10;8;413806;1726186994099162398
17;0;1;800;10;10;8;322834;1726186994109162982
18;0;1;800;10;10;8;336655;1726186994119162092
19;0;1;800;10;10;8;333149;1726186994129163491
20;0;1;800;10;10;8;328659;1726186994139163145
21;0;1;800;10;10;8;320866;1726186994149165631
22;0;1;800;10;10;8;332664;1726186994159165360
23;0;1;800;10;10;8;325206;1726186994169163195
24;0;1;800;10;10;8;320241;1726186994179159172
25;0;1;800;10;10;8;326579;1726186994189163934
26;0;1;800;10;10;8;332382;1726186994199162111
27;0;1;800;10;10;8;324648;1726186994209163735
28;0;1;800;10;10;8;333912;1726186994219161747
29;0;1;800;10;10;8;328743;1726186994229158295
30;0;1;800;10;10;8;330657;1726186994239162848
31;0;1;800;10;10;8;331119;1726186994249185635
32;0;1;800;10;10;8;334660;1726186994259183757
33;0;1;800;10;10;8;332459;1726186994269184594
34;0;1;800;10;10;8;344166;1726186994279185876
35;0;1;800;10;10;8;334372;1726186994289184440
36;0;1;800;10;10;8;374511;1726186994299183392
37;0;1;800;10;10;8;318370;1726186994309184835
38;0;1;800;10;10;8;335970;1726186994319184158
39;0;1;800;10;10;8;329005;1726186994329185627
40;0;1;800;10;10;8;323781;1726186994339184657
41;0;1;800;10;10;8;333819;1726186994349183779
42;0;1;800;10;10;8;333273;1726186994359183054
43;0;1;800;10;10;8;346228;1726186994369183705
44;0;1;800;10;10;8;336837;1726186994379183551
45;0;1;800;10;10;8;334142;1726186994389186369
46;0;1;800;10;10;8;365099;1726186994399184355
47;0;1;800;10;10;8;334584;1726186994409184069
48;0;1;800;10;10;8;324379;1726186994419184490
49;0;1;800;10;10;8;320565;1726186994429183565
50;0;1;800;10;10;8;337887;1726186994439184670
51;0;1;800;10;10;8;327354;1726186994449182853
52;0;1;800;10;10;8;346043;1726186994459186144
53;0;1;800;10;10;8;330091;1726186994469186891
54;0;1;800;10;10;8;331664;1726186994479183894
55;0;1;800;10;10;8;344089;1726186994489183669
56;0;1;800;10;10;8;385714;1726186994499183106
57;0;1;800;10;10;8;341463;1726186994509183754
58;0;1;800;10;10;8;333318;1726186994519184957
59;0;1;800;10;10;8;338795;1726186994529183771
60;0;1;800;10;10;8;342822;1726186994539184084
61;0;1;800;10;10;8;338787;1726186994549183303
62;0;1;800;10;10;8;330796;1726186994559183734
63;0;1;800;10;10;8;336920;1726186994569186715
64;0;1;800;10;10;8;337676;1726186994579182636
65;0;1;800;10;10;8;345359;1726186994589184709
66;0;1;800;10;10;8;376167;1726186994599185010
67;0;1;800;10;10;8;329629;1726186994609183225
68;0;1;800;10;10;8;329269;1726186994619183121
69;0;1;800;10;10;8;327018;1726186994629185058
70;0;1;800;10;10;8;329402;1726186994639184238
71;0;1;800;10;10;8;337898;1726186994649186226
72;0;1;800;10;10;8;337412;1726186994659182285
73;0;1;800;10;10;8;324276;1726186994669184087
74;0;1;800;10;10;8;336180;1726186994679182227
75;0;1;800;10;10;8;333355;1726186994689181417
76;0;1;800;10;10;8;378625;1726186994699181982
77;0;1;800;10;10;8;330010;1726186994709185872
78;0;1;800;10;10;8;336499;1726186994719184481
79;0;1;800;10;10;8;333405;1726186994729183594
80;0;1;800;10;10;8;337698;1726186994739182055
81;0;1;800;10;10;8;332217;1726186994749184097
82;0;1;800;10;10;8;332675;1726186994759182028
83;0;1;800;10;10;8;340934;1726186994769183382
84;0;1;800;10;10;8;319510;1726186994779182485
85;0;1;800;10;10;8;335148;1726186994789185310
86;0;1;800;10;10;8;367549;1726186994799184608
87;0;1;800;10;10;8;332007;1726186994809184123
88;0;1;800;10;10;8;328987;1726186994819183984
89;0;1;800;10;10;8;337728;1726186994829183255
90;0;1;800;10;10;8;320927;1726186994839185880
91;0;1;800;10;10;8;332110;1726186994849184042
92;0;1;800;10;10;8;334654;1726186994859180959
93;0;1;800;10;10;8;329768;1726186994869184312
94;0;1;800;10;10;8;327161;1726186994879182716
95;0;1;800;10;10;8;340392;1726186994889184012
96;0;1;800;10;10;8;364537;1726186994899184334
97;0;1;800;10;10;8;345597;1726186994909183846
98;0;1;800;10;10;8;337999;1726186994919188834
99;0;1;800;10;10;8;392935;1726186994929188062
0;0;2;800;10;10;8;688600;1726186993939300655
1;0;2;800;10;10;8;655782;1726186993949274416
2;0;2;800;10;10;8;694633;1726186993959284173
3;0;2;800;10;10;8;516370;1726186993969170836
4;0;2;800;10;10;8;503891;1726186993979170360
5;0;2;800;10;10;8;503635;1726186993989169916
6;0;2;800;10;10;8;505465;1726186993999106284
7;0;2;800;10;10;8;504666;1726186994009167959
8;0;2;800;10;10;8;500287;1726186994019165522
9;0;2;800;10;10;8;504734;1726186994029168252
10;0;2;800;10;10;8;501286;1726186994039167231
11;0;2;800;10;10;8;500546;1726186994049169607
12;0;2;800;10;10;8;498553;1726186994059168245
13;0;2;800;10;10;8;529361;1726186994069138030
14;0;2;800;10;10;8;515602;1726186994079173418
15;0;2;800;10;10;8;492984;1726186994089167010
16;0;2;800;10;10;8;646677;1726186994099167855
17;0;2;800;10;10;8;495696;1726186994109168393
18;0;2;800;10;10;8;510094;1726186994119167121
19;0;2;800;10;10;8;506008;1726186994129168577
20;0;2;800;10;10;8;501232;1726186994139168126
21;0;2;800;10;10;8;494015;1726186994149170907
22;0;2;800;10;10;8;505227;1726186994159170489
23;0;2;800;10;10;8;496860;1726186994169168337
24;0;2;800;10;10;8;493348;1726186994179164330
25;0;2;800;10;10;8;500074;1726186994189168948
26;0;2;800;10;10;8;505712;1726186994199167140
27;0;2;800;10;10;8;497546;1726186994209168892
28;0;2;800;10;10;8;505271;1726186994219166810
29;0;2;800;10;10;8;502314;1726186994229163416
30;0;2;800;10;10;8;503574;1726186994239167871
31;0;2;800;10;10;8;498184;1726186994249192525
32;0;2;800;10;10;8;502812;1726186994259188909
33;0;2;800;10;10;8;500398;1726186994269189794
34;0;2;800;10;10;8;538069;1726186994279194440
35;0;2;800;10;10;8;501659;1726186994289190497
36;0;2;800;10;10;8;584943;1726186994299188668
37;0;2;800;10;10;8;488995;1726186994309191764
38;0;2;800;10;10;8;504461;1726186994319189224
39;0;2;800;10;10;8;496496;1726186994329190681
40;0;2;800;10;10;8;494538;1726186994339189826
41;0;2;800;10;10;8;502321;1726186994349189065
42;0;2;800;10;10;8;501949;1726186994359188108
43;0;2;800;10;10;8;512253;1726186994369192145
44;0;2;800;10;10;8;491603;1726186994379202252
45;0;2;800;10;10;8;502207;1726186994389191477
46;0;2;800;10;10;8;553041;1726186994399189669
47;0;2;800;10;10;8;501635;1726186994409190240
48;0;2;800;10;10;8;490857;1726186994419192083
49;0;2;800;10;10;8;488421;1726186994429188667
50;0;2;800;10;10;8;505309;1726186994439189825
51;0;2;800;10;10;8;493997;1726186994449189832
52;0;2;800;10;10;8;525227;1726186994459193110
53;0;2;800;10;10;8;492327;1726186994469196843
54;0;2;800;10;10;8;498975;1726186994479190175
55;0;2;800;10;10;8;511072;1726186994489190616
56;0;2;800;10;10;8;593018;1726186994499190886
57;0;2;800;10;10;8;510507;1726186994509188834
58;0;2;800;10;10;8;503735;1726186994519190065
59;0;2;800;10;10;8;505313;1726186994529188887
60;0;2;800;10;10;8;535854;1726186994539191246
61;0;2;800;10;10;8;493210;1726186994549202446
62;0;2;800;10;10;8;497384;1726186994559191951
63;0;2;800;10;10;8;505762;1726186994569192774
64;0;2;800;10;10;8;505776;1726186994579187714
65;0;2;800;10;10;8;513717;1726186994589189844
66;0;2;800;10;10;8;573149;1726186994599194916
67;0;2;800;10;10;8;498624;1726186994609188393
68;0;2;800;10;10;8;498458;1726186994619188284
69;0;2;800;10;10;8;493253;1726186994629193398
70;0;2;800;10;10;8;493759;1726186994639194048
71;0;2;800;10;10;8;506801;1726186994649191532
72;0;2;800;10;10;8;505210;1726186994659187329
73;0;2;800;10;10;8;482362;1726186994669203531
74;0;2;800;10;10;8;489036;1726186994679202508
75;0;2;800;10;10;8;484886;1726186994689202643
76;0;2;800;10;10;8;579471;1726186994699189016
77;0;2;800;10;10;8;497207;1726186994709193294
78;0;2;800;10;10;8;504248;1726186994719189428
79;0;2;800;10;10;8;484015;1726186994729206944
80;0;2;800;10;10;8;505685;1726186994739187158
81;0;2;800;10;10;8;490250;1726186994749200796
82;0;2;800;10;10;8;501265;1726186994759187106
83;0;2;800;10;10;8;509892;1726186994769188516
84;0;2;800;10;10;8;491988;1726186994779187605
85;0;2;800;10;10;8;502684;1726186994789190731
86;0;2;800;10;10;8;563500;1726186994799192719
87;0;2;800;10;10;8;497265;1726186994809190901
88;0;2;800;10;10;8;498736;1726186994819188993
89;0;2;800;10;10;8;505952;1726186994829188446
90;0;2;800;10;10;8;488961;1726186994839196860
91;0;2;800;10;10;8;486389;1726186994849203559
92;0;2;800;10;10;8;500545;1726186994859187847
