Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;400;10;6;6;401232;1726182746451778751
1;0;0;400;10;6;6;319257;1726182746461770613
2;0;0;400;10;6;6;327157;1726182746471796153
3;0;0;400;10;6;6;175471;1726182746481738695
4;0;0;400;10;6;6;132084;1726182746491726297
5;0;0;400;10;6;6;150178;1726182746501719837
6;0;0;400;10;6;6;261798;1726182746511650280
7;0;0;400;10;6;6;154738;1726182746521715297
8;0;0;400;10;6;6;148833;1726182746531722447
9;0;0;400;10;6;6;154680;1726182746541720053
10;0;0;400;10;6;6;152379;1726182746551723227
11;0;0;400;10;6;6;152343;1726182746561717473
12;0;0;400;10;6;6;150920;1726182746571728494
13;0;0;400;10;6;6;197194;1726182746581687410
14;0;0;400;10;6;6;171796;1726182746591747657
15;0;0;400;10;6;6;153974;1726182746601719788
16;0;0;400;10;6;6;150044;1726182746611734277
17;0;0;400;10;6;6;149087;1726182746621720424
18;0;0;400;10;6;6;151200;1726182746631734264
19;0;0;400;10;6;6;155405;1726182746641717850
20;0;0;400;10;6;6;153540;1726182746651720417
21;0;0;400;10;6;6;155550;1726182746661718259
22;0;0;400;10;6;6;147656;1726182746671727898
23;0;0;400;10;6;6;156828;1726182746681714908
24;0;0;400;10;6;6;149477;1726182746691725403
25;0;0;400;10;6;6;150651;1726182746701720079
26;0;0;400;10;6;6;155821;1726182746711728096
27;0;0;400;10;6;6;157163;1726182746721719203
28;0;0;400;10;6;6;154170;1726182746731725767
29;0;0;400;10;6;6;155815;1726182746741718476
30;0;0;400;10;6;6;164431;1726182746751732963
31;0;0;400;10;6;6;175128;1726182746761727258
32;0;0;400;10;6;6;163851;1726182746771732746
33;0;0;400;10;6;6;159875;1726182746781726160
34;0;0;400;10;6;6;173529;1726182746791737759
35;0;0;400;10;6;6;171616;1726182746801728027
36;0;0;400;10;6;6;162873;1726182746811738217
37;0;0;400;10;6;6;175418;1726182746821727440
38;0;0;400;10;6;6;164085;1726182746831738873
39;0;0;400;10;6;6;159502;1726182746841727823
40;0;0;400;10;6;6;175973;1726182746851754656
41;0;0;400;10;6;6;153793;1726182746861728375
42;0;0;400;10;6;6;162817;1726182746871750730
43;0;0;400;10;6;6;174623;1726182746881725930
44;0;0;400;10;6;6;161598;1726182746891737819
45;0;0;400;10;6;6;157519;1726182746901727187
46;0;0;400;10;6;6;230184;1726182746911736629
47;0;0;400;10;6;6;161122;1726182746921725916
48;0;0;400;10;6;6;163622;1726182746931737757
49;0;0;400;10;6;6;173451;1726182746941729500
50;0;0;400;10;6;6;166036;1726182746951730441
51;0;0;400;10;6;6;173638;1726182746961726148
52;0;0;400;10;6;6;176403;1726182746971736717
53;0;0;400;10;6;6;172649;1726182746981724997
54;0;0;400;10;6;6;161795;1726182746991740983
55;0;0;400;10;6;6;175503;1726182747001729732
56;0;0;400;10;6;6;165583;1726182747011736515
57;0;0;400;10;6;6;172841;1726182747021724506
58;0;0;400;10;6;6;161436;1726182747031734953
59;0;0;400;10;6;6;179190;1726182747041728642
60;0;0;400;10;6;6;160388;1726182747051738905
61;0;0;400;10;6;6;174511;1726182747061725613
62;0;0;400;10;6;6;163928;1726182747071756419
63;0;0;400;10;6;6;186180;1726182747081725072
64;0;0;400;10;6;6;163589;1726182747091739786
65;0;0;400;10;6;6;166773;1726182747101724759
66;0;0;400;10;6;6;172677;1726182747111744594
67;0;0;400;10;6;6;166507;1726182747121726574
68;0;0;400;10;6;6;167332;1726182747131738247
69;0;0;400;10;6;6;179012;1726182747141726496
70;0;0;400;10;6;6;159144;1726182747151731852
71;0;0;400;10;6;6;158992;1726182747161718805
72;0;0;400;10;6;6;157381;1726182747171732267
73;0;0;400;10;6;6;157713;1726182747181717706
74;0;0;400;10;6;6;151471;1726182747191729507
75;0;0;400;10;6;6;156977;1726182747201719947
76;0;0;400;10;6;6;163446;1726182747211728025
