Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;5000;10;20;10;0;0
1;0;0;5000;10;20;10;0;0
2;0;0;5000;10;20;10;0;0
3;0;0;5000;10;20;10;209854;1726190789880843956
4;0;0;5000;10;20;10;187683;1726190789890799773
5;0;0;5000;10;20;10;177852;1726190789900798689
6;0;0;5000;10;20;10;171116;1726190789910740698
7;0;0;5000;10;20;10;181560;1726190789920798902
8;0;0;5000;10;20;10;146710;1726190789930760373
9;0;0;5000;10;20;10;183650;1726190789940798526
10;0;0;5000;10;20;10;140314;1726190789950758149
11;0;0;5000;10;20;10;136975;1726190789960762265
12;0;0;5000;10;20;10;181739;1726190789970801837
13;0;0;5000;10;20;10;0;0
14;0;0;5000;10;20;10;179761;1726190789990803476
15;0;0;5000;10;20;10;184616;1726190790000797776
16;0;0;5000;10;20;10;336779;1726190790010762018
17;0;0;5000;10;20;10;155139;1726190790020795769
18;0;0;5000;10;20;10;151697;1726190790030803517
19;0;0;5000;10;20;10;170191;1726190790040794415
20;0;0;5000;10;20;10;178290;1726190790050795871
21;0;0;5000;10;20;10;175250;1726190790060799301
22;0;0;5000;10;20;10;140140;1726190790070759435
23;0;0;5000;10;20;10;181449;1726190790080799952
24;0;0;5000;10;20;10;144225;1726190790090759209
25;0;0;5000;10;20;10;182107;1726190790100793915
26;0;0;5000;10;20;10;211460;1726190790110761486
27;0;0;5000;10;20;10;164679;1726190790120764716
28;0;0;5000;10;20;10;155910;1726190790130758237
29;0;0;5000;10;20;10;180545;1726190790140798552
30;0;0;5000;10;20;10;134795;1726190790150757955
31;0;0;5000;10;20;10;170695;1726190790160799442
32;0;0;5000;10;20;10;176240;1726190790170804126
33;0;0;5000;10;20;10;174154;1726190790180798880
34;0;0;5000;10;20;10;176035;1726190790190800767
35;0;0;5000;10;20;10;167503;1726190790200801163
36;0;0;5000;10;20;10;201812;1726190790210759819
37;0;0;5000;10;20;10;189766;1726190790220793122
38;0;0;5000;10;20;10;145373;1726190790230758475
39;0;0;5000;10;20;10;159617;1726190790240758728
40;0;0;5000;10;20;10;174533;1726190790250801732
41;0;0;5000;10;20;10;141833;1726190790260758289
42;0;0;5000;10;20;10;176275;1726190790270801805
43;0;0;5000;10;20;10;140683;1726190790280759508
44;0;0;5000;10;20;10;136655;1726190790290762793
45;0;0;5000;10;20;10;182163;1726190790300805249
46;0;0;5000;10;20;10;219658;1726190790310759831
47;0;0;5000;10;20;10;194869;1726190790320791153
48;0;0;5000;10;20;10;0;0
49;0;0;5000;10;20;10;180197;1726190790340800795
50;0;0;5000;10;20;10;141101;1726190790350758958
51;0;0;5000;10;20;10;162536;1726190790360798921
52;0;0;5000;10;20;10;145352;1726190790370759707
53;0;0;5000;10;20;10;174028;1726190790380800678
54;0;0;5000;10;20;10;137620;1726190790390759891
55;0;0;5000;10;20;10;174982;1726190790400799648
56;0;0;5000;10;20;10;210870;1726190790410759661
57;0;0;5000;10;20;10;192275;1726190790420813718
58;0;0;5000;10;20;10;172968;1726190790430772721
59;0;0;5000;10;20;10;200620;1726190790440814115
60;0;0;5000;10;20;10;139769;1726190790450758355
61;0;0;5000;10;20;10;175332;1726190790460764047
62;0;0;5000;10;20;10;174059;1726190790470802208
63;0;0;5000;10;20;10;138836;1726190790480758355
