Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;5000;10;1;6;442897;1726189235615994700
1;0;0;5000;10;1;6;308088;1726189235626011591
2;0;0;5000;10;1;6;316555;1726189235635986768
3;0;0;5000;10;1;6;211990;1726189235645972605
4;0;0;5000;10;1;6;176396;1726189235655978350
5;0;0;5000;10;1;6;163243;1726189235665974221
6;0;0;5000;10;1;6;166121;1726189235675977091
7;0;0;5000;10;1;6;167365;1726189235685976156
8;0;0;5000;10;1;6;167622;1726189235695975888
9;0;0;5000;10;1;6;169165;1726189235705975998
10;0;0;5000;10;1;6;164670;1726189235715908690
11;0;0;5000;10;1;6;165967;1726189235725974648
12;0;0;5000;10;1;6;147896;1726189235735975414
13;0;0;5000;10;1;6;173582;1726189235745940127
14;0;0;5000;10;1;6;171749;1726189235755910607
15;0;0;5000;10;1;6;158645;1726189235765977377
16;0;0;5000;10;1;6;166552;1726189235775905225
17;0;0;5000;10;1;6;166369;1726189235785978221
18;0;0;5000;10;1;6;165835;1726189235795980068
19;0;0;5000;10;1;6;164966;1726189235805977225
20;0;0;5000;10;1;6;169000;1726189235815982813
21;0;0;5000;10;1;6;165538;1726189235825977895
22;0;0;5000;10;1;6;164901;1726189235835980221
23;0;0;5000;10;1;6;174520;1726189235845984361
24;0;0;5000;10;1;6;164577;1726189235855952404
25;0;0;5000;10;1;6;162378;1726189235865976201
26;0;0;5000;10;1;6;163373;1726189235875977373
27;0;0;5000;10;1;6;163675;1726189235885974297
28;0;0;5000;10;1;6;162401;1726189235895977795
29;0;0;5000;10;1;6;164103;1726189235905977357
30;0;0;5000;10;1;6;164349;1726189235915979989
31;0;0;5000;10;1;6;165697;1726189235925976726
32;0;0;5000;10;1;6;162488;1726189235935980601
33;0;0;5000;10;1;6;159539;1726189235945978276
34;0;0;5000;10;1;6;178336;1726189235955986204
35;0;0;5000;10;1;6;181240;1726189235965984513
36;0;0;5000;10;1;6;182062;1726189235975986636
37;0;0;5000;10;1;6;182352;1726189235985986372
38;0;0;5000;10;1;6;181172;1726189235995987451
39;0;0;5000;10;1;6;185205;1726189236005985561
40;0;0;5000;10;1;6;180550;1726189236015985039
41;0;0;5000;10;1;6;181115;1726189236025985658
42;0;0;5000;10;1;6;178455;1726189236035984724
43;0;0;5000;10;1;6;181314;1726189236045984889
44;0;0;5000;10;1;6;181043;1726189236055985558
45;0;0;5000;10;1;6;180451;1726189236065984747
46;0;0;5000;10;1;6;182085;1726189236075984936
47;0;0;5000;10;1;6;179814;1726189236085986845
48;0;0;5000;10;1;6;213868;1726189236095989306
49;0;0;5000;10;1;6;183518;1726189236105985018
50;0;0;5000;10;1;6;181741;1726189236115939797
51;0;0;5000;10;1;6;182610;1726189236125984684
52;0;0;5000;10;1;6;182658;1726189236135984442
53;0;0;5000;10;1;6;186016;1726189236145984038
54;0;0;5000;10;1;6;182530;1726189236155985639
55;0;0;5000;10;1;6;183019;1726189236165984228
56;0;0;5000;10;1;6;187095;1726189236175984828
57;0;0;5000;10;1;6;185668;1726189236185982972
58;0;0;5000;10;1;6;182617;1726189236195959835
59;0;0;5000;10;1;6;182778;1726189236205983070
60;0;0;5000;10;1;6;182293;1726189236215989362
61;0;0;5000;10;1;6;184288;1726189236225988695
62;0;0;5000;10;1;6;183702;1726189236235985104
63;0;0;5000;10;1;6;185441;1726189236245985358
64;0;0;5000;10;1;6;184943;1726189236255982237
65;0;0;5000;10;1;6;182028;1726189236265984425
66;0;0;5000;10;1;6;186272;1726189236275985268
67;0;0;5000;10;1;6;184662;1726189236285987420
68;0;0;5000;10;1;6;182521;1726189236295984522
69;0;0;5000;10;1;6;184007;1726189236305987698
70;0;0;5000;10;1;6;182504;1726189236315984901
71;0;0;5000;10;1;6;183393;1726189236325987616
72;0;0;5000;10;1;6;182910;1726189236335985240
73;0;0;5000;10;1;6;189603;1726189236345983597
74;0;0;5000;10;1;6;180684;1726189236355945923
75;0;0;5000;10;1;6;179609;1726189236365982982
76;0;0;5000;10;1;6;181921;1726189236375983839
77;0;0;5000;10;1;6;181506;1726189236385984458
78;0;0;5000;10;1;6;182141;1726189236395984237
79;0;0;5000;10;1;6;183239;1726189236405984866
80;0;0;5000;10;1;6;181207;1726189236415910474
81;0;0;5000;10;1;6;181028;1726189236425984762
82;0;0;5000;10;1;6;182154;1726189236435986344
83;0;0;5000;10;1;6;182504;1726189236445982979
84;0;0;5000;10;1;6;181375;1726189236455984924
85;0;0;5000;10;1;6;183911;1726189236465984989
86;0;0;5000;10;1;6;184798;1726189236475984127
