Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;800;10;7;4;404367;1726186493421112371
1;0;0;800;10;7;4;349551;1726186493431133244
2;0;0;800;10;7;4;326240;1726186493441115052
3;0;0;800;10;7;4;182180;1726186493451068227
4;0;0;800;10;7;4;155884;1726186493461082405
5;0;0;800;10;7;4;157928;1726186493471082314
6;0;0;800;10;7;4;119089;1726186493481059172
7;0;0;800;10;7;4;157351;1726186493491084416
8;0;0;800;10;7;4;159541;1726186493501081895
9;0;0;800;10;7;4;154534;1726186493511082625
10;0;0;800;10;7;4;157342;1726186493521083707
11;0;0;800;10;7;4;158684;1726186493531084164
12;0;0;800;10;7;4;157452;1726186493541087231
13;0;0;800;10;7;4;172273;1726186493551047049
14;0;0;800;10;7;4;154339;1726186493561088292
15;0;0;800;10;7;4;156623;1726186493571082240
16;0;0;800;10;7;4;157879;1726186493581085299
17;0;0;800;10;7;4;153632;1726186493591086346
18;0;0;800;10;7;4;153482;1726186493601084734
19;0;0;800;10;7;4;156929;1726186493611083939
20;0;0;800;10;7;4;153438;1726186493621084679
21;0;0;800;10;7;4;157681;1726186493631083909
22;0;0;800;10;7;4;155746;1726186493641088526
23;0;0;800;10;7;4;155204;1726186493651084256
24;0;0;800;10;7;4;155010;1726186493661086320
25;0;0;800;10;7;4;155756;1726186493671085272
26;0;0;800;10;7;4;157605;1726186493681088274
27;0;0;800;10;7;4;155466;1726186493691086662
28;0;0;800;10;7;4;156955;1726186493701086576
29;0;0;800;10;7;4;157221;1726186493711083791
30;0;0;800;10;7;4;154047;1726186493721088257
31;0;0;800;10;7;4;155188;1726186493731084909
32;0;0;800;10;7;4;154789;1726186493741084380
33;0;0;800;10;7;4;166196;1726186493751093898
34;0;0;800;10;7;4;176104;1726186493761090760
35;0;0;800;10;7;4;178585;1726186493771091414
36;0;0;800;10;7;4;179861;1726186493781091639
37;0;0;800;10;7;4;165061;1726186493791092366
38;0;0;800;10;7;4;166010;1726186493801095337
39;0;0;800;10;7;4;165997;1726186493811093107
40;0;0;800;10;7;4;177420;1726186493821091324
41;0;0;800;10;7;4;161173;1726186493831090698
42;0;0;800;10;7;4;179473;1726186493841094142
43;0;0;800;10;7;4;166289;1726186493851092542
