Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;400;10;8;10;566847;1726183097278363793
1;0;0;400;10;8;10;367059;1726183097288379791
2;0;0;400;10;8;10;534286;1726183097298383911
3;0;0;400;10;8;10;399136;1726183097308318409
4;0;0;400;10;8;10;161936;1726183097318334975
5;0;0;400;10;8;10;159743;1726183097328338215
6;0;0;400;10;8;10;197100;1726183097338262839
7;0;0;400;10;8;10;162967;1726183097348331655
8;0;0;400;10;8;10;176806;1726183097358333381
9;0;0;400;10;8;10;169771;1726183097368333575
10;0;0;400;10;8;10;179320;1726183097378334627
11;0;0;400;10;8;10;169208;1726183097388336284
12;0;0;400;10;8;10;162170;1726183097398337752
13;0;0;400;10;8;10;179360;1726183097408299818
14;0;0;400;10;8;10;161986;1726183097418336006
15;0;0;400;10;8;10;167509;1726183097428332202
16;0;0;400;10;8;10;164868;1726183097438332633
17;0;0;400;10;8;10;159501;1726183097448336505
18;0;0;400;10;8;10;156353;1726183097458336378
19;0;0;400;10;8;10;162606;1726183097468334930
20;0;0;400;10;8;10;153938;1726183097478336759
21;0;0;400;10;8;10;174926;1726183097488335176
22;0;0;400;10;8;10;155967;1726183097498334864
23;0;0;400;10;8;10;167229;1726183097508336201
24;0;0;400;10;8;10;175463;1726183097518341831
25;0;0;400;10;8;10;161108;1726183097528336653
26;0;0;400;10;8;10;161668;1726183097538338706
27;0;0;400;10;8;10;193255;1726183097548346506
28;0;0;400;10;8;10;165912;1726183097558343442
29;0;0;400;10;8;10;163895;1726183097568343369
30;0;0;400;10;8;10;169351;1726183097578343355
31;0;0;400;10;8;10;169057;1726183097588343103
32;0;0;400;10;8;10;176106;1726183097598344106
33;0;0;400;10;8;10;172376;1726183097608342012
34;0;0;400;10;8;10;170403;1726183097618343515
35;0;0;400;10;8;10;163358;1726183097628344836
36;0;0;400;10;8;10;176770;1726183097638345322
37;0;0;400;10;8;10;162904;1726183097648342215
38;0;0;400;10;8;10;168865;1726183097658345271
39;0;0;400;10;8;10;165422;1726183097668342753
40;0;0;400;10;8;10;167124;1726183097678342819
41;0;0;400;10;8;10;172960;1726183097688342512
42;0;0;400;10;8;10;166860;1726183097698346567
43;0;0;400;10;8;10;188196;1726183097708343104
44;0;0;400;10;8;10;166983;1726183097718343711
45;0;0;400;10;8;10;178396;1726183097728346921
46;0;0;400;10;8;10;172652;1726183097738344522
47;0;0;400;10;8;10;167524;1726183097748342603
48;0;0;400;10;8;10;167204;1726183097758345149
49;0;0;400;10;8;10;163646;1726183097768342809
50;0;0;400;10;8;10;169480;1726183097778343417
51;0;0;400;10;8;10;165107;1726183097788343739
52;0;0;400;10;8;10;164352;1726183097798343333
53;0;0;400;10;8;10;169624;1726183097808344347
54;0;0;400;10;8;10;175101;1726183097818343315
55;0;0;400;10;8;10;173056;1726183097828346179
56;0;0;400;10;8;10;175343;1726183097838343694
57;0;0;400;10;8;10;174229;1726183097848343064
58;0;0;400;10;8;10;168486;1726183097858341760
59;0;0;400;10;8;10;167460;1726183097868346737
60;0;0;400;10;8;10;169288;1726183097878344200
61;0;0;400;10;8;10;166753;1726183097888343804
62;0;0;400;10;8;10;170541;1726183097898343557
63;0;0;400;10;8;10;168173;1726183097908343585
64;0;0;400;10;8;10;166845;1726183097918344163
65;0;0;400;10;8;10;176013;1726183097928344306
66;0;0;400;10;8;10;218005;1726183097938344105
67;0;0;400;10;8;10;162630;1726183097948342107
68;0;0;400;10;8;10;156155;1726183097958331272
69;0;0;400;10;8;10;156624;1726183097968335610
70;0;0;400;10;8;10;164311;1726183097978338026
71;0;0;400;10;8;10;156623;1726183097988337572
72;0;0;400;10;8;10;161601;1726183097998339184
73;0;0;400;10;8;10;156625;1726183098008335915
74;0;0;400;10;8;10;168408;1726183098018335659
75;0;0;400;10;8;10;164509;1726183098028336347
76;0;0;400;10;8;10;162914;1726183098038335958
77;0;0;400;10;8;10;166096;1726183098048342845
78;0;0;400;10;8;10;167190;1726183098058346684
79;0;0;400;10;8;10;166458;1726183098068344613
80;0;0;400;10;8;10;170255;1726183098078343864
81;0;0;400;10;8;10;175090;1726183098088343014
82;0;0;400;10;8;10;170005;1726183098098343183
83;0;0;400;10;8;10;167879;1726183098108342495
84;0;0;400;10;8;10;172832;1726183098118342717
85;0;0;400;10;8;10;173049;1726183098128342970
86;0;0;400;10;8;10;215682;1726183098138343837
87;0;0;400;10;8;10;173862;1726183098148343257
88;0;0;400;10;8;10;176866;1726183098158345259
89;0;0;400;10;8;10;168067;1726183098168342294
90;0;0;400;10;8;10;169472;1726183098178341975
91;0;0;400;10;8;10;168084;1726183098188344472
92;0;0;400;10;8;10;166070;1726183098198345172
93;0;0;400;10;8;10;164555;1726183098208342851
94;0;0;400;10;8;10;161478;1726183098218346224
95;0;0;400;10;8;10;171787;1726183098228342590
96;0;0;400;10;8;10;217868;1726183098238344432
97;0;0;400;10;8;10;154071;1726183098248336012
98;0;0;400;10;8;10;152668;1726183098258336848
99;0;0;400;10;8;10;147436;1726183098268336281
0;0;1;400;10;8;10;654552;1726183097278473623
1;0;1;400;10;8;10;530738;1726183097288452010
2;0;1;400;10;8;10;659156;1726183097298458463
3;0;1;400;10;8;10;552501;1726183097308361317
4;0;1;400;10;8;10;345099;1726183097318358622
5;0;1;400;10;8;10;343376;1726183097328361457
6;0;1;400;10;8;10;429135;1726183097338286749
7;0;1;400;10;8;10;350180;1726183097348355658
8;0;1;400;10;8;10;365166;1726183097358356918
9;0;1;400;10;8;10;358816;1726183097368357058
10;0;1;400;10;8;10;368293;1726183097378358179
11;0;1;400;10;8;10;355854;1726183097388359989
12;0;1;400;10;8;10;350536;1726183097398361077
13;0;1;400;10;8;10;365226;1726183097408328945
14;0;1;400;10;8;10;348492;1726183097418362878
15;0;1;400;10;8;10;354282;1726183097428356507
16;0;1;400;10;8;10;363905;1726183097438357788
17;0;1;400;10;8;10;342945;1726183097448359596
18;0;1;400;10;8;10;339831;1726183097458359405
19;0;1;400;10;8;10;345710;1726183097468358143
20;0;1;400;10;8;10;337526;1726183097478360106
21;0;1;400;10;8;10;359091;1726183097488358199
22;0;1;400;10;8;10;339612;1726183097498357571
23;0;1;400;10;8;10;350398;1726183097508359169
24;0;1;400;10;8;10;358648;1726183097518364756
25;0;1;400;10;8;10;344961;1726183097528359364
26;0;1;400;10;8;10;356992;1726183097538362445
27;0;1;400;10;8;10;357313;1726183097548383461
28;0;1;400;10;8;10;344662;1726183097558380808
29;0;1;400;10;8;10;340054;1726183097568380827
30;0;1;400;10;8;10;344780;1726183097578380975
31;0;1;400;10;8;10;346459;1726183097588379931
32;0;1;400;10;8;10;354602;1726183097598381713
33;0;1;400;10;8;10;348280;1726183097608379169
34;0;1;400;10;8;10;348678;1726183097618380879
35;0;1;400;10;8;10;340723;1726183097628381877
36;0;1;400;10;8;10;359573;1726183097638383264
37;0;1;400;10;8;10;339942;1726183097648379651
38;0;1;400;10;8;10;347064;1726183097658382678
39;0;1;400;10;8;10;344313;1726183097668379516
40;0;1;400;10;8;10;344805;1726183097678380578
41;0;1;400;10;8;10;352438;1726183097688379456
42;0;1;400;10;8;10;343181;1726183097698383814
43;0;1;400;10;8;10;355629;1726183097708380114
44;0;1;400;10;8;10;344071;1726183097718381384
45;0;1;400;10;8;10;355450;1726183097728384323
46;0;1;400;10;8;10;364772;1726183097738382613
47;0;1;400;10;8;10;346656;1726183097748379946
48;0;1;400;10;8;10;344098;1726183097758382341
49;0;1;400;10;8;10;341343;1726183097768380029
50;0;1;400;10;8;10;348712;1726183097778380789
51;0;1;400;10;8;10;343141;1726183097788380994
52;0;1;400;10;8;10;342669;1726183097798380718
53;0;1;400;10;8;10;346748;1726183097808381943
54;0;1;400;10;8;10;351756;1726183097818380923
55;0;1;400;10;8;10;349409;1726183097828383096
56;0;1;400;10;8;10;360978;1726183097838381739
57;0;1;400;10;8;10;350208;1726183097848380166
58;0;1;400;10;8;10;344740;1726183097858379152
59;0;1;400;10;8;10;342910;1726183097868384122
60;0;1;400;10;8;10;345809;1726183097878381879
61;0;1;400;10;8;10;345323;1726183097888381079
62;0;1;400;10;8;10;348357;1726183097898380996
63;0;1;400;10;8;10;346339;1726183097908380578
64;0;1;400;10;8;10;347686;1726183097918381986
65;0;1;400;10;8;10;352213;1726183097928381447
66;0;1;400;10;8;10;429114;1726183097938382176
67;0;1;400;10;8;10;345327;1726183097948365323
68;0;1;400;10;8;10;340059;1726183097958353923
69;0;1;400;10;8;10;339759;1726183097968358575
70;0;1;400;10;8;10;347479;1726183097978360958
71;0;1;400;10;8;10;343254;1726183097988360255
72;0;1;400;10;8;10;344499;1726183097998362330
73;0;1;400;10;8;10;340443;1726183098008359212
74;0;1;400;10;8;10;353923;1726183098018358736
75;0;1;400;10;8;10;348244;1726183098028359455
76;0;1;400;10;8;10;356143;1726183098038359531
77;0;1;400;10;8;10;343638;1726183098048380096
78;0;1;400;10;8;10;345615;1726183098058383610
79;0;1;400;10;8;10;343843;1726183098068381848
80;0;1;400;10;8;10;348998;1726183098078381349
81;0;1;400;10;8;10;351608;1726183098088380059
82;0;1;400;10;8;10;347399;1726183098098380621
83;0;1;400;10;8;10;344424;1726183098108379643
84;0;1;400;10;8;10;340899;1726183098118380180
85;0;1;400;10;8;10;350220;1726183098128380149
86;0;1;400;10;8;10;394260;1726183098138381672
87;0;1;400;10;8;10;351408;1726183098148380433
88;0;1;400;10;8;10;354258;1726183098158382343
89;0;1;400;10;8;10;345416;1726183098168379586
90;0;1;400;10;8;10;346993;1726183098178379345
91;0;1;400;10;8;10;345104;1726183098188381776
92;0;1;400;10;8;10;344897;1726183098198382517
93;0;1;400;10;8;10;343828;1726183098208380068
94;0;1;400;10;8;10;339965;1726183098218383776
95;0;1;400;10;8;10;347893;1726183098228380849
96;0;1;400;10;8;10;392190;1726183098238382555
97;0;1;400;10;8;10;339267;1726183098248358923
98;0;1;400;10;8;10;337706;1726183098258359594
99;0;1;400;10;8;10;443434;1726183098268359444
0;0;2;400;10;8;10;840802;1726183097278484409
1;0;2;400;10;8;10;715287;1726183097288464275
2;0;2;400;10;8;10;827441;1726183097298485175
3;0;2;400;10;8;10;741084;1726183097308369343
4;0;2;400;10;8;10;535570;1726183097318364647
5;0;2;400;10;8;10;535924;1726183097328367227
6;0;2;400;10;8;10;620392;1726183097338292657
7;0;2;400;10;8;10;546236;1726183097348361754
8;0;2;400;10;8;10;559714;1726183097358362388
9;0;2;400;10;8;10;554372;1726183097368362642
10;0;2;400;10;8;10;565095;1726183097378363776
11;0;2;400;10;8;10;550438;1726183097388365569
12;0;2;400;10;8;10;546141;1726183097398366656
13;0;2;400;10;8;10;562270;1726183097408335537
14;0;2;400;10;8;10;542573;1726183097418369901
15;0;2;400;10;8;10;550035;1726183097428362163
16;0;2;400;10;8;10;559145;1726183097438363751
17;0;2;400;10;8;10;534762;1726183097448365031
18;0;2;400;10;8;10;531238;1726183097458364765
19;0;2;400;10;8;10;536271;1726183097468363526
20;0;2;400;10;8;10;528504;1726183097478365421
21;0;2;400;10;8;10;551393;1726183097488363410
22;0;2;400;10;8;10;529588;1726183097498362905
23;0;2;400;10;8;10;539985;1726183097508364517
24;0;2;400;10;8;10;548759;1726183097518370211
25;0;2;400;10;8;10;537038;1726183097528364865
26;0;2;400;10;8;10;548575;1726183097538367935
27;0;2;400;10;8;10;542114;1726183097548390691
28;0;2;400;10;8;10;531223;1726183097558386383
29;0;2;400;10;8;10;527274;1726183097568386263
30;0;2;400;10;8;10;529854;1726183097578386494
31;0;2;400;10;8;10;531284;1726183097588387279
32;0;2;400;10;8;10;540808;1726183097598387027
33;0;2;400;10;8;10;532373;1726183097608385755
34;0;2;400;10;8;10;534229;1726183097618386368
35;0;2;400;10;8;10;521317;1726183097628392439
36;0;2;400;10;8;10;544163;1726183097638391424
37;0;2;400;10;8;10;527686;1726183097648385163
38;0;2;400;10;8;10;532790;1726183097658388288
39;0;2;400;10;8;10;530701;1726183097668385000
40;0;2;400;10;8;10;531703;1726183097678386029
41;0;2;400;10;8;10;538238;1726183097688384942
42;0;2;400;10;8;10;527929;1726183097698390283
43;0;2;400;10;8;10;543189;1726183097708385617
44;0;2;400;10;8;10;531647;1726183097718386867
45;0;2;400;10;8;10;541171;1726183097728390185
46;0;2;400;10;8;10;548825;1726183097738390217
47;0;2;400;10;8;10;515660;1726183097748402941
48;0;2;400;10;8;10;530090;1726183097758387829
49;0;2;400;10;8;10;526352;1726183097768385730
50;0;2;400;10;8;10;536081;1726183097778386233
51;0;2;400;10;8;10;529186;1726183097788386615
52;0;2;400;10;8;10;527414;1726183097798386325
53;0;2;400;10;8;10;533224;1726183097808387460
54;0;2;400;10;8;10;537389;1726183097818386680
55;0;2;400;10;8;10;532381;1726183097828390490
56;0;2;400;10;8;10;547532;1726183097838387424
57;0;2;400;10;8;10;532965;1726183097848388682
58;0;2;400;10;8;10;529317;1726183097858384709
59;0;2;400;10;8;10;529825;1726183097868389549
60;0;2;400;10;8;10;530414;1726183097878387372
