Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;5000;10;3;3;388444;1726189499756484346
1;0;0;5000;10;3;3;327507;1726189499766499274
2;0;0;5000;10;3;3;326295;1726189499776489337
3;0;0;5000;10;3;3;196297;1726189499786420198
4;0;0;5000;10;3;3;172244;1726189499796443581
5;0;0;5000;10;3;3;168580;1726189499806445043
6;0;0;5000;10;3;3;163526;1726189499816417199
7;0;0;5000;10;3;3;161624;1726189499826443610
8;0;0;5000;10;3;3;166890;1726189499836441954
9;0;0;5000;10;3;3;160123;1726189499846437985
10;0;0;5000;10;3;3;161893;1726189499856449808
11;0;0;5000;10;3;3;161932;1726189499866444849
12;0;0;5000;10;3;3;161725;1726189499876446565
13;0;0;5000;10;3;3;180820;1726189499886411708
14;0;0;5000;10;3;3;161634;1726189499896444001
15;0;0;5000;10;3;3;159411;1726189499906446509
16;0;0;5000;10;3;3;163119;1726189499916446328
17;0;0;5000;10;3;3;162859;1726189499926446691
18;0;0;5000;10;3;3;163435;1726189499936444687
19;0;0;5000;10;3;3;162115;1726189499946445996
20;0;0;5000;10;3;3;161494;1726189499956406830
21;0;0;5000;10;3;3;159286;1726189499966449467
22;0;0;5000;10;3;3;163993;1726189499976441545
23;0;0;5000;10;3;3;162909;1726189499986442768
24;0;0;5000;10;3;3;164025;1726189499996446014
25;0;0;5000;10;3;3;163878;1726189500006452527
26;0;0;5000;10;3;3;161636;1726189500016443887
27;0;0;5000;10;3;3;163398;1726189500026444108
28;0;0;5000;10;3;3;163890;1726189500036451994
29;0;0;5000;10;3;3;164082;1726189500046443294
30;0;0;5000;10;3;3;179404;1726189500056453819
31;0;0;5000;10;3;3;182088;1726189500066454475
32;0;0;5000;10;3;3;180964;1726189500076454204
33;0;0;5000;10;3;3;184607;1726189500086453428
34;0;0;5000;10;3;3;185406;1726189500096453656
35;0;0;5000;10;3;3;185120;1726189500106452434
36;0;0;5000;10;3;3;184029;1726189500116451586
37;0;0;5000;10;3;3;182016;1726189500126453967
38;0;0;5000;10;3;3;181911;1726189500136453509
39;0;0;5000;10;3;3;183665;1726189500146454005
40;0;0;5000;10;3;3;186993;1726189500156456195
41;0;0;5000;10;3;3;183916;1726189500166453667
42;0;0;5000;10;3;3;181764;1726189500176454649
43;0;0;5000;10;3;3;181683;1726189500186452972
44;0;0;5000;10;3;3;181955;1726189500196453902
45;0;0;5000;10;3;3;186184;1726189500206453725
46;0;0;5000;10;3;3;182045;1726189500216454215
47;0;0;5000;10;3;3;181575;1726189500226453414
48;0;0;5000;10;3;3;181951;1726189500236454175
49;0;0;5000;10;3;3;183066;1726189500246451275
50;0;0;5000;10;3;3;180492;1726189500256453202
51;0;0;5000;10;3;3;183455;1726189500266452624
52;0;0;5000;10;3;3;183305;1726189500276456510
53;0;0;5000;10;3;3;181100;1726189500286452726
54;0;0;5000;10;3;3;181693;1726189500296454548
55;0;0;5000;10;3;3;183269;1726189500306456392
56;0;0;5000;10;3;3;181481;1726189500316453485
57;0;0;5000;10;3;3;182085;1726189500326456916
58;0;0;5000;10;3;3;182899;1726189500336453970
59;0;0;5000;10;3;3;181364;1726189500346446041
60;0;0;5000;10;3;3;181040;1726189500356454830
61;0;0;5000;10;3;3;176467;1726189500366452567
62;0;0;5000;10;3;3;178985;1726189500376455095
63;0;0;5000;10;3;3;182929;1726189500386457349
64;0;0;5000;10;3;3;186427;1726189500396457252
65;0;0;5000;10;3;3;176659;1726189500406453088
66;0;0;5000;10;3;3;184564;1726189500416452160
67;0;0;5000;10;3;3;183955;1726189500426452909
68;0;0;5000;10;3;3;182106;1726189500436454015
69;0;0;5000;10;3;3;180871;1726189500446453025
70;0;0;5000;10;3;3;183329;1726189500456457038
71;0;0;5000;10;3;3;181953;1726189500466453563
72;0;0;5000;10;3;3;181220;1726189500476453542
73;0;0;5000;10;3;3;185310;1726189500486453026
74;0;0;5000;10;3;3;184933;1726189500496454710
75;0;0;5000;10;3;3;184998;1726189500506454410
76;0;0;5000;10;3;3;182906;1726189500516453986
77;0;0;5000;10;3;3;180927;1726189500526453387
78;0;0;5000;10;3;3;178628;1726189500536454270
79;0;0;5000;10;3;3;180918;1726189500546452455
80;0;0;5000;10;3;3;181388;1726189500556454175
81;0;0;5000;10;3;3;183136;1726189500566457424
82;0;0;5000;10;3;3;181515;1726189500576454045
83;0;0;5000;10;3;3;184493;1726189500586456793
84;0;0;5000;10;3;3;176619;1726189500596397374
85;0;0;5000;10;3;3;179709;1726189500606452952
86;0;0;5000;10;3;3;180996;1726189500616452310
87;0;0;5000;10;3;3;183833;1726189500626455994
88;0;0;5000;10;3;3;182481;1726189500636454164
89;0;0;5000;10;3;3;183034;1726189500646457144
90;0;0;5000;10;3;3;180016;1726189500656454284
91;0;0;5000;10;3;3;179696;1726189500666456460
92;0;0;5000;10;3;3;191555;1726189500676465846
93;0;0;5000;10;3;3;181509;1726189500686455024
94;0;0;5000;10;3;3;186379;1726189500696455116
95;0;0;5000;10;3;3;183751;1726189500706451660
96;0;0;5000;10;3;3;187170;1726189500716454484
97;0;0;5000;10;3;3;182168;1726189500726453687
98;0;0;5000;10;3;3;181819;1726189500736454054
